model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Delaware,28,13,44
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,District of Columbia,39,20,58
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Florida,94,65,123
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Georgia,112,83,142
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Hawaii,0,0,2
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Idaho,1,0,7
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Illinois,275,225,325
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Indiana,155,119,191
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Iowa,63,43,83
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Kansas,7,0,21
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Kentucky,53,33,72
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Louisiana,87,56,118
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Maine,5,0,11
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Maryland,187,149,225
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Massachusetts,256,205,308
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Michigan,205,161,249
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Minnesota,104,81,128
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Mississippi,81,57,105
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Missouri,75,50,101
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Montana,1,0,5
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Nebraska,33,19,47
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Nevada,37,19,54
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,New Hampshire,14,4,25
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,New Jersey,297,237,356
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,New Mexico,39,22,55
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,New York,441,365,518
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,North Carolina,85,61,109
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,North Dakota,11,3,19
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Ohio,136,104,168
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Oklahoma,23,9,38
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Oregon,18,5,31
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Pennsylvania,194,150,238
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Rhode Island,33,16,51
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,South Carolina,48,29,67
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,South Dakota,12,2,22
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Tennessee,21,0,46
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Texas,183,145,221
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Utah,20,8,32
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Vermont,3,0,9
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Virginia,187,150,224
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Washington,36,17,55
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,West Virginia,6,0,14
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Wisconsin,80,57,103
CovidActNow-SEIR_CAN,2020-06-01,2 day ahead inc hosp,Wyoming,2,0,5
CU-select,2020-06-01,2 day ahead inc hosp,Alabama,53,40,65
CU-select,2020-06-01,2 day ahead inc hosp,Alaska,0,0,1
CU-select,2020-06-01,2 day ahead inc hosp,Arizona,66,54,81
CU-select,2020-06-01,2 day ahead inc hosp,Arkansas,20,12,28
CU-select,2020-06-01,2 day ahead inc hosp,California,403,370,438
CU-select,2020-06-01,2 day ahead inc hosp,Colorado,63,50,76
CU-select,2020-06-01,2 day ahead inc hosp,Connecticut,81,64,99
CU-select,2020-06-01,2 day ahead inc hosp,Delaware,18,11,27
CU-select,2020-06-01,2 day ahead inc hosp,Florida,136,115,155
CU-select,2020-06-01,2 day ahead inc hosp,Georgia,112,93,130
CU-select,2020-06-01,2 day ahead inc hosp,Hawaii,0,0,0
CU-select,2020-06-01,2 day ahead inc hosp,Idaho,2,0,4
CU-select,2020-06-01,2 day ahead inc hosp,Illinois,250,218,283
CU-select,2020-06-01,2 day ahead inc hosp,Indiana,65,52,79
CU-select,2020-06-01,2 day ahead inc hosp,Iowa,42,35,56
CU-select,2020-06-01,2 day ahead inc hosp,Kansas,8,4,12
CU-select,2020-06-01,2 day ahead inc hosp,Kentucky,42,34,58
CU-select,2020-06-01,2 day ahead inc hosp,Louisiana,47,36,61
CU-select,2020-06-01,2 day ahead inc hosp,Maine,6,1,12
CU-select,2020-06-01,2 day ahead inc hosp,Maryland,177,149,202
CU-select,2020-06-01,2 day ahead inc hosp,Massachusetts,70,57,84
CU-select,2020-06-01,2 day ahead inc hosp,Michigan,42,28,51
CU-select,2020-06-01,2 day ahead inc hosp,Minnesota,89,70,106
CU-select,2020-06-01,2 day ahead inc hosp,Mississippi,49,35,62
CU-select,2020-06-01,2 day ahead inc hosp,Missouri,22,13,30
CU-select,2020-06-01,2 day ahead inc hosp,Montana,0,0,2
CU-select,2020-06-01,2 day ahead inc hosp,National,3336,3207,3438
CU-select,2020-06-01,2 day ahead inc hosp,Nebraska,38,28,52
CU-select,2020-06-01,2 day ahead inc hosp,Nevada,18,11,28
CU-select,2020-06-01,2 day ahead inc hosp,New Hampshire,6,3,12
CU-select,2020-06-01,2 day ahead inc hosp,New Jersey,140,117,161
CU-select,2020-06-01,2 day ahead inc hosp,New Mexico,18,11,24
CU-select,2020-06-01,2 day ahead inc hosp,New York,312,277,348
CU-select,2020-06-01,2 day ahead inc hosp,North Carolina,114,99,137
CU-select,2020-06-01,2 day ahead inc hosp,North Dakota,2,0,6
CU-select,2020-06-01,2 day ahead inc hosp,Ohio,92,71,106
CU-select,2020-06-01,2 day ahead inc hosp,Oklahoma,10,6,17
CU-select,2020-06-01,2 day ahead inc hosp,Oregon,7,3,12
CU-select,2020-06-01,2 day ahead inc hosp,Pennsylvania,96,80,118
CU-select,2020-06-01,2 day ahead inc hosp,Rhode Island,14,9,21
CU-select,2020-06-01,2 day ahead inc hosp,South Carolina,48,39,62
CU-select,2020-06-01,2 day ahead inc hosp,South Dakota,4,1,7
CU-select,2020-06-01,2 day ahead inc hosp,Tennessee,29,19,43
CU-select,2020-06-01,2 day ahead inc hosp,Texas,165,142,186
CU-select,2020-06-01,2 day ahead inc hosp,Utah,10,4,19
CU-select,2020-06-01,2 day ahead inc hosp,Vermont,0,0,1
CU-select,2020-06-01,2 day ahead inc hosp,Virginia,208,182,234
CU-select,2020-06-01,2 day ahead inc hosp,Washington,34,24,44
CU-select,2020-06-01,2 day ahead inc hosp,West Virginia,4,2,9
CU-select,2020-06-01,2 day ahead inc hosp,Wisconsin,84,66,101
CU-select,2020-06-01,2 day ahead inc hosp,Wyoming,0,0,2
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Arizona,204,97,259
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Arkansas,12,0,22
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,California,336,0,584
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Colorado,28,0,53
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Delaware,13,4,22
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,District of Columbia,58,1,99
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Florida,172,42,278
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Georgia,95,37,179
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Idaho,2,1,3
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Illinois,156,0,398
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Indiana,8,0,71
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Iowa,0,0,0
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Kansas,7,0,12
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Louisiana,57,0,112
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Maine,6,1,8
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Minnesota,64,22,104
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Mississippi,40,26,57
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Missouri,68,43,107
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Montana,0,0,1
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,National,2922,1030,4472
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Nevada,53,16,82
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,New Hampshire,7,0,19
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,North Carolina,72,0,109
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,North Dakota,1,0,3
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Ohio,93,4,156
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Oklahoma,8,3,14
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Oregon,10,3,11
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,South Carolina,20,10,32
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,South Dakota,14,3,18
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Tennessee,22,0,29
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Utah,36,3,78
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Vermont,0,0,1
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,West Virginia,0,0,1
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Wisconsin,54,32,72
GT-DeepCOVID,2020-06-01,1 day ahead inc hosp,Wyoming,1,0,2
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Alabama,24,9,45
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Alaska,0,0,0
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Arizona,71,22,148
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Arkansas,11,3,34
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,California,422,250,767
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Colorado,89,37,232
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Connecticut,76,31,134
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Delaware,9,3,21
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,District of Columbia,16,7,31
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Florida,121,67,225
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Georgia,122,57,239
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Hawaii,0,0,0
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Idaho,2,0,6
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Illinois,268,123,465
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Indiana,102,47,185
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Iowa,79,32,178
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Kansas,3,0,6
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Kentucky,18,4,42
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Louisiana,48,22,78
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Maine,4,0,19
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Maryland,157,72,272
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Massachusetts,114,66,209
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Michigan,91,45,172
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Minnesota,84,43,173
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Mississippi,44,23,84
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Missouri,46,15,91
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Montana,0,0,0
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,National,3444,1818,5968
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Nebraska,21,4,59
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Nevada,28,8,62
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,New Hampshire,28,4,70
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,New Jersey,280,133,447
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,New Mexico,24,9,55
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,New York,186,124,304
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,North Carolina,73,38,152
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,North Dakota,6,0,20
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Ohio,161,91,264
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Oklahoma,9,3,18
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Oregon,4,0,11
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Pennsylvania,228,104,433
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Rhode Island,53,25,105
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,South Carolina,19,6,45
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,South Dakota,2,0,10
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Tennessee,17,3,68
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Texas,79,32,143
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Utah,15,5,33
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Vermont,0,0,0
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Virginia,138,78,263
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Washington,14,5,26
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,West Virginia,3,0,9
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Wisconsin,30,14,78
IHME-CurveFit,2020-06-01,4 day ahead inc hosp,Wyoming,2,0,8
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Alabama,52,24,90
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Alaska,1,0,3
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Arizona,92,46,156
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Arkansas,23,10,43
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,California,319,150,518
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Colorado,59,23,110
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Connecticut,24,8,50
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Delaware,11,4,23
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,District of Columbia,12,5,26
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Florida,144,63,267
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Georgia,105,44,194
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Hawaii,0,0,1
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Idaho,4,1,8
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Illinois,191,83,355
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Indiana,65,27,127
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Iowa,47,20,90
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Kansas,8,3,16
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Kentucky,34,14,65
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Louisiana,48,19,91
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Maine,5,2,11
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Maryland,155,68,282
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Massachusetts,64,27,118
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Michigan,59,22,127
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Minnesota,77,35,132
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Mississippi,52,21,98
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Missouri,23,9,45
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Montana,1,0,3
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Nebraska,38,15,74
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Nevada,15,6,30
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,New Hampshire,8,3,17
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,New Jersey,119,51,230
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,New Mexico,19,7,37
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,New York,312,124,599
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,North Carolina,134,64,220
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,North Dakota,4,1,9
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Ohio,80,32,157
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Oklahoma,8,3,17
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Oregon,10,4,21
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Pennsylvania,85,33,163
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Puerto Rico,12,5,26
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Rhode Island,16,6,32
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,South Carolina,50,22,92
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,South Dakota,5,2,11
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Tennessee,23,9,45
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Texas,248,127,392
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Utah,22,9,40
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Virgin Islands,1,0,2
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Virginia,165,74,289
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Washington,42,16,79
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,West Virginia,6,2,14
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Wisconsin,62,25,110
LANL-GrowthRate,2020-06-01,1 day ahead inc hosp,Wyoming,1,0,2
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Alabama,31,28,35
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Alaska,0,0,1
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Arizona,92,77,106
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Arkansas,10,8,12
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,California,357,309,389
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Colorado,25,19,29
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Connecticut,51,29,76
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Delaware,7,5,9
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,District of Columbia,15,10,19
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Florida,71,62,82
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Georgia,58,47,69
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Hawaii,0,0,0
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Idaho,1,0,1
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Illinois,157,141,179
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Indiana,48,41,57
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Iowa,16,12,20
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Kansas,4,3,6
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Kentucky,35,27,45
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Louisiana,0,0,1
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Maine,4,3,5
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Maryland,97,82,118
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Massachusetts,44,33,54
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Michigan,14,9,19
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Minnesota,40,34,45
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Mississippi,40,35,45
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Missouri,34,29,41
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Montana,0,0,0
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,National,1969,1635,2333
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Nebraska,18,13,25
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Nevada,17,11,26
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,New Hampshire,6,5,8
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,New Jersey,31,25,40
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,New Mexico,13,8,18
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,New York,53,39,75
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,North Carolina,59,52,67
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,North Dakota,2,1,3
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Ohio,49,42,58
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Oklahoma,8,6,12
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Oregon,9,8,10
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Pennsylvania,57,45,63
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Rhode Island,5,1,12
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,South Carolina,23,19,28
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,South Dakota,6,4,8
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Tennessee,15,12,18
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Texas,128,114,148
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Utah,9,7,10
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Vermont,0,0,0
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Virginia,132,112,152
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Washington,17,15,19
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,West Virginia,1,1,1
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Wisconsin,59,54,65
USACE-ERDC_SEIR,2020-06-01,1 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Alabama,66,61,117
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Alaska,2,1,2
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Arizona,136,116,312
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Arkansas,18,17,20
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,California,753,717,1498
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Colorado,68,60,116
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Connecticut,70,45,156
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Delaware,29,28,55
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,District of Columbia,46,41,97
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Florida,75,72,179
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Georgia,127,117,275
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Idaho,4,4,5
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Illinois,472,421,804
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Indiana,134,110,269
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Iowa,53,49,121
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Kansas,13,11,15
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Kentucky,71,63,135
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Louisiana,119,104,260
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Maine,12,10,49
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Maryland,179,149,307
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Massachusetts,220,174,477
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Michigan,99,76,233
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Minnesota,66,36,121
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Mississippi,81,68,300
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Missouri,107,96,302
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Montana,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,National,5136,4445,10461
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Nebraska,28,26,32
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Nevada,58,55,110
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,New Hampshire,16,13,82
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,New Jersey,268,213,543
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,New Mexico,33,30,103
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,New York,412,320,805
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,North Carolina,116,107,287
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,North Dakota,7,5,13
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Ohio,110,85,301
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Oklahoma,26,23,53
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Oregon,15,13,20
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Pennsylvania,162,124,410
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Puerto Rico,20,17,31
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,Rhode Island,27,22,113
COVID19SimCons-COVID19Sim,2020-06-01,3 day ahead inc hosp,South Carolina,83,71,252
