state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
AL,Alabama,25MAY2020,9948,4822,15073,6402,61.0,53.1,68.9,1043,439,1646,6.4,3.5,9.3,1509,529,2488,615,69.4,60.3,78.5,
AL,Alabama,26MAY2020,10306,4928,15684,6039,63.2,54.3,72.2,1083,450,1716,6.6,3.6,9.6,1517,543,2491,607,69.8,60.7,78.8,
AR,Arkansas,01APR2020,5301,2552,8051,5497,49.1,44.0,54.2,345,162,527,3.2,1.8,4.6,1303,208,2398,989,56.9,45.0,68.7,
AR,Arkansas,02APR2020,5239,2487,7991,5584,48.4,43.3,53.5,333,153,513,3.1,1.7,4.5,1240,134,2345,1078,53.5,39.9,67.1,
AR,Arkansas,03APR2020,5032,2302,7762,5738,46.7,41.6,51.8,321,157,484,3.0,1.6,4.3,1196,144,2248,1140,51.2,37.8,64.6,
AR,Arkansas,04APR2020,4744,2110,7378,6024,44.1,38.6,49.5,331,153,508,3.1,1.8,4.3,1176,162,2190,1154,50.5,38.5,62.5,
AR,Arkansas,05APR2020,4735,2075,7394,6009,44.1,38.4,49.7,365,155,574,3.4,2.0,4.7,1169,170,2168,1166,50.1,38.5,61.6,
AR,Arkansas,06APR2020,4115,1456,6774,6615,44.9,39.3,50.5,317,132,502,3.5,2.2,4.8,751,0,1817,1586,48.5,35.9,61.1,
AR,Arkansas,07APR2020,4398,2083,6713,4899,46.0,38.9,53.0,325,135,515,3.4,2.2,4.6,773,272,1273,788,46.8,32.1,61.4,
AR,Arkansas,08APR2020,4270,1664,6877,5312,46.3,39.8,52.8,336,126,546,3.6,2.5,4.8,777,243,1311,858,51.3,35.6,67.1,
AR,Arkansas,09APR2020,4498,2162,6833,4688,47.9,40.7,55.0,336,140,532,3.6,2.4,4.7,769,284,1254,751,49.6,32.6,66.6,
AR,Arkansas,10APR2020,4138,1624,6651,5235,43.9,35.7,52.1,302,134,471,3.2,2.3,4.1,758,246,1269,774,49.2,31.9,66.4,
AR,Arkansas,11APR2020,4182,1744,6621,5434,43.5,36.1,50.8,179,69,288,1.9,1.0,2.7,671,196,1146,893,42.9,25.6,60.2,
AR,Arkansas,12APR2020,4118,1732,6503,5816,42.4,35.2,49.6,170,59,280,1.7,0.9,2.6,690,240,1139,874,45.5,28.2,62.8,
AR,Arkansas,13APR2020,4645,2455,6835,5066,44.8,38.0,51.5,160,78,243,1.5,0.9,2.2,637,176,1099,878,41.3,23.9,58.7,
AR,Arkansas,14APR2020,4702,2096,7307,5581,46.7,39.1,54.4,195,98,293,1.9,1.3,2.6,698,290,1105,837,45.4,30.5,60.4,
AR,Arkansas,15APR2020,4789,2615,6962,5289,47.3,40.4,54.2,177,97,258,1.7,1.3,2.2,724,352,1095,811,45.8,35.4,56.1,
AR,Arkansas,16APR2020,4789,2898,6680,5360,46.9,40.5,53.4,170,99,241,1.7,1.2,2.1,674,350,997,912,42.4,31.8,52.9,
AR,Arkansas,17APR2020,5055,3135,6974,5148,46.5,39.8,53.2,187,82,291,1.7,1.0,2.5,827,516,1138,770,41.1,31.2,51.0,
AR,Arkansas,18APR2020,5042,3010,7074,5911,45.6,38.6,52.7,197,104,291,1.8,1.3,2.3,870,347,1392,1122,42.7,32.4,53.1,
AR,Arkansas,19APR2020,4971,2942,7001,6037,45.2,38.6,51.8,188,105,271,1.7,1.2,2.2,884,349,1419,1087,44.8,34.4,55.3,
AR,Arkansas,20APR2020,5004,2944,7063,6141,45.1,38.7,51.5,135,61,209,1.2,0.8,1.6,963,398,1528,1054,47.8,37.7,58.0,
AR,Arkansas,21APR2020,5209,3282,7137,5467,47.4,41.8,53.0,174,90,259,1.6,1.0,2.2,977,452,1503,981,47.2,37.2,57.1,
AR,Arkansas,22APR2020,5180,3047,7312,5442,48.6,42.2,55.1,156,75,237,1.5,1.0,2.0,891,301,1481,1057,45.8,35.3,56.2,
AR,Arkansas,23APR2020,5199,2977,7421,5506,48.7,41.7,55.7,297,16,578,2.8,0.3,5.2,921,311,1531,709,54.5,46.7,62.2,
AR,Arkansas,24APR2020,4874,2733,7014,5647,45.8,38.6,53.0,190,94,285,1.8,1.2,2.4,895,322,1468,676,55.6,47.7,63.5,
AR,Arkansas,25APR2020,4801,2695,6907,5895,45.5,38.6,52.5,175,89,260,1.7,1.1,2.2,850,267,1433,773,53.7,45.8,61.6,
AR,Arkansas,26APR2020,4826,2729,6924,5742,45.1,38.1,52.0,121,46,196,1.1,0.6,1.6,880,330,1430,708,54.1,44.5,63.7,
AR,Arkansas,27APR2020,4925,2718,7132,5624,46.7,39.5,53.8,150,71,228,1.4,1.0,1.9,910,336,1484,760,54.5,43.8,65.3,
AR,Arkansas,28APR2020,5158,2892,7423,5556,48.9,42.2,55.6,173,91,255,1.6,1.1,2.1,936,338,1535,715,58.9,48.9,68.8,
AR,Arkansas,29APR2020,5224,2986,7462,5601,48.7,41.8,55.6,149,78,219,1.4,1.0,1.8,954,445,1463,697,57.6,46.7,68.6,
AR,Arkansas,30APR2020,5418,3094,7742,5382,50.2,42.8,57.6,176,92,259,1.6,1.0,2.2,958,401,1516,694,58.1,49.4,66.8,
AR,Arkansas,01MAY2020,5332,3141,7523,5467,49.3,42.2,56.3,161,86,236,1.5,1.0,2.0,925,399,1452,694,56.0,46.9,65.2,
AR,Arkansas,02MAY2020,5026,3018,7034,5697,46.2,39.4,53.1,156,87,225,1.4,1.0,1.9,905,380,1430,698,55.9,47.9,63.9,
AR,Arkansas,03MAY2020,4899,2847,6952,5997,45.7,38.7,52.7,163,91,236,1.5,1.0,2.0,900,322,1479,782,56.0,46.6,65.4,
AR,Arkansas,04MAY2020,5207,3072,7341,5760,47.6,40.4,54.7,184,105,262,1.7,1.2,2.1,969,377,1562,718,57.6,48.3,67.0,
AR,Arkansas,05MAY2020,5542,3338,7745,5380,50.1,43.5,56.7,194,102,286,1.8,1.1,2.4,998,435,1561,647,59.3,51.4,67.3,
AR,Arkansas,06MAY2020,5563,2888,8238,5796,50.9,43.0,58.9,166,70,262,1.5,1.0,2.1,964,344,1585,802,58.6,50.1,67.0,
AR,Arkansas,07MAY2020,5867,3272,8463,5242,51.6,43.9,59.3,420,9,904,3.7,0.0,7.9,1024,399,1649,724,58.0,50.1,65.9,
AR,Arkansas,08MAY2020,5717,3207,8227,5397,51.4,44.1,58.8,210,113,307,1.9,1.3,2.4,1010,398,1622,786,56.6,48.3,65.0,
AR,Arkansas,09MAY2020,5364,3177,7551,5658,48.9,41.6,56.1,175,86,264,1.6,1.0,2.2,981,364,1597,798,55.9,48.3,63.4,
AR,Arkansas,10MAY2020,5516,3343,7689,5299,49.5,42.1,56.9,182,74,289,1.6,0.8,2.4,977,435,1519,650,54.8,47.5,62.0,
AR,Arkansas,11MAY2020,5166,2652,7680,6057,48.0,40.9,55.1,136,52,221,1.3,0.9,1.7,920,283,1556,815,57.8,49.7,65.9,
AR,Arkansas,12MAY2020,5817,3448,8185,5437,51.6,45.6,57.7,187,95,279,1.7,1.1,2.2,1000,380,1619,696,57.5,50.8,64.3,
AR,Arkansas,13MAY2020,5851,2615,9088,5339,51.9,44.6,59.3,162,75,249,1.4,1.0,1.9,1003,302,1704,825,59.2,51.5,66.9,
AR,Arkansas,14MAY2020,6312,3905,8719,4623,56.4,49.8,63.1,163,57,270,1.5,0.9,2.0,1043,541,1545,736,55.8,46.8,64.8,
AR,Arkansas,15MAY2020,5936,3532,8340,4956,54.4,47.6,61.2,214,105,323,2.0,1.4,2.6,902,395,1408,879,50.7,42.4,59.0,
AR,Arkansas,16MAY2020,5549,3217,7881,5315,51.1,44.2,57.9,208,97,320,1.9,1.3,2.6,899,408,1391,874,50.5,42.3,58.7,
AR,Arkansas,17MAY2020,5459,3144,7775,5419,50.2,43.2,57.3,196,87,305,1.8,1.1,2.5,903,406,1400,878,51.0,42.1,60.0,
AR,Arkansas,18MAY2020,5657,3450,7864,4874,51.9,45.0,58.8,223,111,335,2.0,1.3,2.8,931,446,1416,678,54.8,45.6,64.1,
AR,Arkansas,19MAY2020,5639,3362,7916,4919,53.4,46.8,59.9,246,116,375,2.3,1.5,3.1,899,418,1379,715,55.8,45.2,66.3,
AR,Arkansas,20MAY2020,5858,3517,8200,4713,55.4,48.1,62.7,228,100,357,2.2,1.3,3.0,894,431,1356,593,60.1,46.9,73.3,
AR,Arkansas,21MAY2020,5939,3499,8378,4517,56.7,49.1,64.3,214,104,324,2.0,1.4,2.7,907,422,1391,559,61.1,48.8,73.4,
AR,Arkansas,22MAY2020,5798,3372,8224,4936,55.0,47.7,62.3,234,104,364,2.2,1.4,3.0,887,253,1520,726,59.7,48.3,71.1,
AR,Arkansas,23MAY2020,5402,3085,7720,5341,50.3,42.7,58.0,201,80,322,1.9,1.1,2.7,909,287,1531,718,56.3,43.8,68.8,
AR,Arkansas,24MAY2020,5290,2983,7598,5392,49.6,42.1,57.0,217,73,360,2.0,1.1,3.0,855,241,1470,772,53.0,41.2,64.8,
AR,Arkansas,25MAY2020,5361,3002,7719,5322,50.2,42.4,58.0,219,81,357,2.1,1.1,3.0,854,243,1466,772,53.0,41.8,64.1,
AR,Arkansas,26MAY2020,5492,3068,7916,5248,51.2,43.4,58.9,241,80,402,2.2,1.1,3.4,900,248,1553,727,55.8,40.3,71.3,
AZ,Arizona,15APR2020,8809,5952,11666,5002,64.1,58.2,70.1,717,359,1075,5.2,3.2,7.3,952,565,1340,1222,44.1,35.4,52.9,
AZ,Arizona,16APR2020,8781,5890,11673,5027,63.4,57.5,69.3,753,392,1113,5.4,3.4,7.5,934,578,1289,1224,43.6,36.1,51.1,
AZ,Arizona,17APR2020,8665,5827,11503,5062,63.1,57.3,69.0,697,387,1007,5.1,3.4,6.7,905,552,1257,1238,42.2,34.0,50.5,
AZ,Arizona,18APR2020,8474,5700,11249,5303,61.5,55.7,67.4,748,417,1079,5.4,3.7,7.2,897,554,1240,1249,41.8,33.5,50.1,
AZ,Arizona,19APR2020,8282,5585,10978,5370,60.7,54.9,66.4,788,453,1123,5.8,4.0,7.5,876,548,1205,1276,40.7,32.2,49.2,
AZ,Arizona,20APR2020,8332,5610,11055,5238,61.1,55.3,66.9,812,475,1149,6.0,4.2,7.7,852,532,1173,1293,39.7,30.9,48.5,
AZ,Arizona,21APR2020,8518,5868,11167,5027,62.9,57.5,68.3,882,573,1191,6.5,5.0,8.0,828,522,1133,1333,38.6,29.9,47.3,
AZ,Arizona,22APR2020,8292,5686,10898,4864,61.3,56.3,66.3,777,492,1063,5.7,4.4,7.1,855,496,1215,1239,39.7,28.5,51.0,
AZ,Arizona,23APR2020,7877,5316,10437,5354,59.9,55.1,64.7,749,467,1031,5.7,4.4,7.0,785,429,1141,1353,36.9,26.1,47.6,
AZ,Arizona,24APR2020,7478,5079,9877,5715,56.6,52.1,61.2,739,455,1022,5.6,4.4,6.8,735,433,1038,1309,35.5,25.0,45.9,
AZ,Arizona,25APR2020,6701,4535,8867,6518,50.7,46.1,55.3,730,453,1007,5.5,4.3,6.8,725,371,1078,1444,33.5,22.8,44.3,
AZ,Arizona,26APR2020,5826,3826,7826,7298,44.2,37.8,50.6,720,449,992,5.5,4.3,6.6,660,337,982,1501,30.3,19.9,40.7,
AZ,Arizona,27APR2020,8356,5617,11095,4882,63.4,57.7,69.0,773,480,1066,5.9,4.6,7.2,822,469,1174,1365,38.0,30.1,45.9,
AZ,Arizona,28APR2020,8406,5724,11089,4864,63.3,57.1,69.5,785,501,1068,5.9,4.7,7.1,782,491,1072,1288,37.3,29.6,44.9,
AZ,Arizona,29APR2020,8378,5723,11033,5226,62.8,57.4,68.2,830,520,1140,6.2,4.9,7.5,825,490,1160,1381,38.2,30.3,46.2,
AZ,Arizona,30APR2020,8217,5667,10768,5303,60.7,55.6,65.7,791,508,1075,5.8,4.7,7.0,814,486,1141,1374,37.0,28.6,45.3,
AZ,Arizona,01MAY2020,7766,5365,10166,5468,58.7,53.8,63.6,835,541,1128,6.3,5.1,7.6,824,468,1179,1370,37.5,27.8,47.2,
AZ,Arizona,02MAY2020,6982,4801,9163,6195,52.7,47.6,57.9,847,541,1154,6.4,5.1,7.7,755,429,1081,1426,34.4,24.8,44.1,
AZ,Arizona,03MAY2020,7908,5417,10400,5334,59.8,54.1,65.6,988,626,1350,7.5,5.9,9.1,844,493,1195,1354,38.6,30.2,47.1,
AZ,Arizona,04MAY2020,7769,5336,10201,5506,58.6,53.0,64.1,799,470,1127,6.0,4.3,7.7,815,463,1166,1385,37.1,28.5,45.6,
AZ,Arizona,05MAY2020,7945,5477,10414,5612,58.8,53.8,63.9,848,530,1166,6.3,4.9,7.7,822,464,1181,1387,37.4,28.0,46.8,
AZ,Arizona,06MAY2020,7673,5326,10020,5867,56.8,52.2,61.5,882,548,1216,6.5,5.1,8.0,814,449,1178,1421,36.8,26.9,46.8,
AZ,Arizona,07MAY2020,7527,4536,10518,6001,55.3,50.1,60.6,876,543,1210,6.4,5.1,7.8,791,299,1283,1093,35.4,29.1,41.6,
AZ,Arizona,08MAY2020,7926,4898,10953,5673,58.5,53.1,63.9,720,379,1060,5.3,3.9,6.7,1018,520,1516,913,54.0,48.3,59.8,
AZ,Arizona,09MAY2020,8190,5702,10677,6039,60.1,55.6,64.5,634,322,945,4.7,3.3,6.1,1058,664,1451,1361,54.6,45.0,64.3,
AZ,Arizona,10MAY2020,7296,5128,9464,6124,51.4,46.6,56.3,851,567,1134,6.0,4.9,7.0,866,492,1239,1299,35.8,24.3,47.3,
AZ,Arizona,11MAY2020,6992,4086,9899,6429,51.6,46.2,57.0,822,495,1149,6.1,4.8,7.4,774,232,1316,1050,35.2,27.3,43.2,
AZ,Arizona,12MAY2020,7907,5115,10698,5951,59.1,53.5,64.6,711,399,1022,5.3,4.2,6.4,1094,575,1612,963,59.4,47.6,71.1,
AZ,Arizona,13MAY2020,7563,4465,10661,5922,54.7,49.1,60.3,789,438,1140,5.7,4.4,7.0,959,369,1548,856,47.2,38.8,55.6,
AZ,Arizona,14MAY2020,8741,5984,11499,4913,64.5,59.1,69.8,672,330,1013,5.0,3.5,6.4,1094,746,1443,1116,60.0,50.5,69.5,
AZ,Arizona,15MAY2020,8941,6197,11685,4722,65.4,60.3,70.5,1200,763,1637,8.8,6.9,10.6,923,551,1294,1299,41.4,31.6,51.3,
AZ,Arizona,16MAY2020,8751,6049,11453,4909,64.0,58.7,69.4,1234,792,1676,9.0,7.2,10.9,894,538,1250,1330,40.6,30.8,50.4,
AZ,Arizona,17MAY2020,8673,6025,11321,4765,63.6,58.2,69.0,1251,815,1688,9.2,7.4,11.0,880,544,1217,1309,39.6,30.0,49.2,
AZ,Arizona,18MAY2020,8420,5796,11043,5041,62.5,56.8,68.3,1211,774,1649,9.0,7.1,10.9,876,516,1237,1324,39.8,30.3,49.4,
AZ,Arizona,19MAY2020,9036,6231,11841,4547,67.0,61.8,72.3,1239,806,1671,9.2,7.4,10.9,982,574,1391,1206,45.2,34.1,56.3,
AZ,Arizona,20MAY2020,9882,6756,13009,4816,67.5,62.3,72.7,1218,780,1656,8.3,6.8,9.9,1043,653,1433,1081,48.5,39.9,57.2,
AZ,Arizona,21MAY2020,9626,6007,13245,4631,67.0,60.6,73.4,1225,826,1623,8.5,7.2,9.9,997,430,1563,986,46.4,38.2,54.6,
AZ,Arizona,22MAY2020,9007,5356,12658,5364,63.1,56.7,69.5,849,476,1221,6.0,4.7,7.2,1339,658,2020,602,67.9,60.6,75.2,
AZ,Arizona,23MAY2020,8731,5285,12177,5510,61.3,55.2,67.5,946,539,1353,6.6,5.1,8.1,1280,635,1924,672,65.6,59.1,72.1,
AZ,Arizona,24MAY2020,8419,5051,11787,5833,59.1,53.3,64.9,823,461,1186,5.8,4.4,7.1,1152,619,1685,799,59.1,50.1,68.0,
AZ,Arizona,25MAY2020,8230,4912,11549,6007,57.8,52.1,63.5,940,533,1348,6.6,5.1,8.1,1121,584,1658,812,58.0,49.4,66.6,
AZ,Arizona,26MAY2020,8247,4926,11569,5988,57.9,52.3,63.5,942,522,1363,6.6,5.0,8.2,1117,587,1647,825,57.5,49.4,65.6,
CA,California,01APR2020,40048,31145,48950,36499,52.5,48.3,56.6,5373,3967,6779,7.0,5.7,8.4,6092,4437,7747,3434,64.2,57.5,70.9,
CA,California,02APR2020,42039,32320,51758,35230,54.5,50.9,58.2,5307,3969,6645,6.9,5.5,8.2,6394,4615,8172,3308,66.2,60.3,72.0,
CA,California,03APR2020,40239,31444,49035,37161,52.1,47.7,56.6,5223,3907,6539,6.8,5.5,8.1,6389,4665,8113,3378,65.7,59.9,71.5,
CA,California,04APR2020,39922,31117,48728,36941,52.1,47.7,56.5,5300,3978,6621,6.9,5.6,8.3,6237,4587,7887,3554,64.0,58.0,70.0,
CA,California,05APR2020,39791,31177,48405,37423,50.2,45.7,54.7,4890,3603,6178,6.2,4.8,7.5,6867,5135,8599,2893,61.1,54.9,67.3,
CA,California,06APR2020,40508,31860,49156,38578,51.1,46.8,55.4,4982,3860,6105,6.3,5.1,7.5,6604,4364,8844,4447,59.9,53.3,66.5,
CA,California,07APR2020,39885,31127,48642,39754,53.0,48.6,57.3,4982,3569,6396,6.6,5.0,8.2,6326,4042,8610,4850,64.0,58.0,69.9,
CA,California,08APR2020,40409,32667,48150,35600,53.6,49.7,57.4,4639,3525,5753,6.2,5.2,7.1,6165,4631,7699,3828,63.8,58.8,68.9,
CA,California,09APR2020,40313,32721,47904,35197,54.0,50.3,57.7,4534,3312,5756,6.1,4.9,7.3,6071,4617,7525,3555,64.2,58.5,70.0,
CA,California,10APR2020,39973,32404,47542,34914,53.5,49.7,57.3,4525,3367,5683,6.1,5.0,7.2,6138,4700,7577,3513,64.1,59.1,69.1,
CA,California,11APR2020,38738,31533,45943,36324,51.8,48.2,55.5,4498,3328,5668,6.0,4.9,7.1,6000,4634,7365,3514,63.7,58.9,68.6,
CA,California,12APR2020,39100,31942,46258,35483,52.8,49.3,56.3,4491,3399,5583,6.1,5.0,7.1,5963,4595,7332,3362,63.3,58.4,68.3,
CA,California,13APR2020,40443,32929,47957,33768,53.2,49.3,57.1,4846,3665,6027,6.4,5.2,7.5,5993,4623,7364,3286,63.8,58.8,68.7,
CA,California,14APR2020,40918,33500,48337,35567,53.3,49.8,56.7,4738,3577,5900,6.2,5.1,7.2,6155,4817,7493,3227,65.0,59.9,70.1,
CA,California,15APR2020,41416,34046,48787,35235,53.9,50.5,57.3,4874,3734,6013,6.3,5.3,7.4,6371,5014,7728,3314,65.1,60.4,69.7,
CA,California,16APR2020,40777,33598,47955,36219,53.2,49.7,56.7,4852,3701,6004,6.3,5.3,7.4,6299,5001,7598,3509,64.5,60.0,69.1,
CA,California,17APR2020,41363,34165,48562,35421,54.6,51.0,58.1,4858,3730,5985,6.4,5.4,7.5,6418,5108,7729,3419,64.7,59.9,69.5,
CA,California,18APR2020,40528,33514,47543,35182,53.9,50.3,57.5,4781,3710,5853,6.4,5.4,7.4,6203,4866,7540,3786,63.3,58.6,68.0,
CA,California,19APR2020,40209,33170,47248,35037,53.4,49.8,57.0,4999,3759,6239,6.6,5.4,7.9,6085,4817,7353,3711,62.1,57.3,66.9,
CA,California,20APR2020,40491,33947,47034,32284,54.3,50.9,57.7,4893,3769,6017,6.6,5.5,7.7,5989,4808,7170,3381,62.4,57.8,67.0,
CA,California,21APR2020,39528,32717,46338,32515,54.0,50.3,57.7,4934,3767,6102,6.7,5.5,7.9,5978,4824,7131,3265,61.7,57.0,66.5,
CA,California,22APR2020,40011,32993,47030,30418,55.3,51.6,58.9,4952,3775,6128,6.8,5.6,8.1,5811,4606,7016,3194,61.9,57.1,66.8,
CA,California,23APR2020,40344,32698,47990,29805,57.2,53.5,60.8,4664,3404,5923,6.6,5.2,8.0,6058,4549,7566,3338,64.7,59.3,70.1,
CA,California,24APR2020,39974,32199,47750,30305,56.9,53.0,60.8,4872,3503,6242,6.9,5.4,8.5,6062,4534,7591,3460,64.5,59.2,69.7,
CA,California,25APR2020,39514,31907,47120,30553,56.1,52.2,60.0,4916,3552,6281,7.0,5.5,8.5,5890,4425,7355,3668,61.9,56.2,67.6,
CA,California,26APR2020,38880,31254,46507,31932,55.8,51.9,59.6,4956,3643,6269,7.1,5.7,8.5,5903,4415,7391,3835,61.9,55.7,68.0,
CA,California,27APR2020,40221,31987,48456,32001,57.1,53.1,61.1,5093,3702,6483,7.2,5.8,8.7,5986,4461,7510,4001,61.4,55.8,66.9,
CA,California,28APR2020,41899,34084,49714,27149,58.4,54.7,62.0,5135,3860,6409,7.2,5.8,8.6,6088,4663,7513,3455,60.4,54.8,66.0,
CA,California,29APR2020,40778,33163,48392,26278,60.0,56.2,63.7,4868,3510,6225,7.2,5.7,8.6,5958,4562,7354,3566,62.2,57.1,67.3,
CA,California,30APR2020,39268,31739,46798,28163,58.9,55.1,62.7,4772,3572,5973,7.2,5.9,8.4,5913,4469,7356,3643,62.4,57.2,67.6,
CA,California,01MAY2020,40046,32485,47608,29999,57.2,53.6,60.7,5045,3757,6333,7.2,5.9,8.5,6056,4593,7519,3651,62.5,57.1,67.9,
CA,California,02MAY2020,39099,33271,44926,34890,56.4,53.8,59.0,4935,4007,5863,7.1,6.2,8.0,6255,5028,7482,5005,63.5,59.4,67.6,
CA,California,03MAY2020,40959,35211,46706,34492,54.5,52.0,56.9,4912,4013,5810,6.5,5.7,7.3,6902,5675,8129,4356,61.4,57.4,65.5,
CA,California,04MAY2020,41660,35876,47444,34420,54.9,52.6,57.3,5018,4102,5933,6.6,5.8,7.5,6796,5589,8004,4443,60.4,56.3,64.6,
CA,California,05MAY2020,43030,36990,49069,33195,56.8,54.3,59.2,5060,4133,5988,6.7,5.8,7.5,6910,5667,8153,4466,61.3,57.1,65.4,
CA,California,06MAY2020,44006,38156,49857,31069,58.6,56.2,61.0,4952,4108,5796,6.6,5.8,7.4,7186,5880,8493,4639,63.4,59.6,67.1,
CA,California,07MAY2020,44590,38590,50589,32552,58.2,55.8,60.6,4793,4004,5583,6.3,5.5,7.0,7629,6286,8971,4458,64.0,60.1,67.8,
CA,California,08MAY2020,44169,38165,50173,31376,58.5,55.9,61.1,4556,3765,5348,6.0,5.3,6.8,7479,6137,8821,4512,62.6,58.2,67.0,
CA,California,09MAY2020,44642,39093,50192,30827,58.4,56.0,60.7,4755,4003,5507,6.2,5.5,6.9,7787,6563,9010,4194,64.4,60.6,68.3,
CA,California,10MAY2020,43019,37651,48388,32502,57.3,55.2,59.5,4872,4111,5633,6.5,5.8,7.2,7412,6193,8632,4563,62.1,58.5,65.7,
CA,California,11MAY2020,42548,37188,47909,32806,56.3,54.2,58.5,4809,4049,5569,6.4,5.7,7.1,7481,6254,8708,4519,62.4,59.0,65.8,
CA,California,12MAY2020,44870,39234,50505,30791,59.3,57.1,61.4,4830,4062,5598,6.4,5.7,7.1,7639,6405,8874,4325,63.5,59.7,67.4,
CA,California,13MAY2020,45349,35789,54908,27956,59.9,56.3,63.5,4888,3496,6280,6.5,5.1,7.8,7511,5721,9301,3116,63.7,58.1,69.3,
CA,California,14MAY2020,45065,39423,50707,30711,62.2,60.0,64.3,4859,4115,5602,6.7,6.0,7.4,6820,5580,8061,5174,62.9,59.5,66.3,
CA,California,15MAY2020,45229,39545,50914,30636,59.6,57.4,61.8,4649,3929,5370,6.1,5.5,6.8,7665,6414,8916,4277,64.2,60.7,67.6,
CA,California,16MAY2020,44530,38910,50150,31379,58.6,56.4,60.9,4526,3838,5214,6.0,5.3,6.6,7648,6410,8887,4194,64.6,61.0,68.2,
CA,California,17MAY2020,43362,37919,48804,32246,57.3,55.2,59.5,4618,3914,5323,6.1,5.5,6.8,7437,6219,8655,4381,62.9,59.5,66.3,
CA,California,18MAY2020,43189,37763,48615,32395,57.2,54.9,59.4,4606,3920,5293,6.1,5.5,6.7,7363,6155,8571,4521,62.0,58.5,65.5,
CA,California,19MAY2020,45050,39331,50770,30791,59.5,57.2,61.7,4845,4107,5582,6.4,5.7,7.1,7593,6338,8847,4406,63.6,60.1,67.1,
CA,California,20MAY2020,45943,40117,51770,30149,60.4,58.1,62.7,4976,4225,5727,6.5,5.9,7.2,7584,6332,8836,4398,63.5,60.1,67.0,
CA,California,21MAY2020,46211,40372,52051,30032,60.7,58.5,62.8,5022,4255,5789,6.6,5.9,7.3,7688,6417,8959,4351,64.1,60.5,67.6,
CA,California,22MAY2020,46435,40551,52319,30273,60.6,58.4,62.8,4598,3913,5284,6.0,5.4,6.6,7714,6447,8981,4310,64.0,60.4,67.7,
CA,California,23MAY2020,45179,39433,50926,30489,59.6,57.4,61.8,4512,3832,5193,6.0,5.3,6.6,7720,6444,8995,4228,64.5,60.8,68.2,
CA,California,24MAY2020,43739,38173,49305,31767,57.8,55.6,60.0,4506,3834,5177,6.0,5.4,6.6,7590,6336,8843,4273,63.9,60.3,67.5,
CA,California,25MAY2020,43224,37726,48723,32067,57.3,55.1,59.5,4581,3895,5267,6.1,5.4,6.7,7044,5880,8209,4818,59.3,55.5,63.0,
CA,California,26MAY2020,44496,38801,50190,30658,59.1,56.5,61.7,4728,4013,5442,6.3,5.6,6.9,7117,5923,8312,4794,59.6,56.0,63.3,
CO,Colorado,15APR2020,5289,2557,8022,5677,48.2,38.6,57.9,896,319,1473,8.2,4.3,12.1,894,314,1475,426,66.8,54.3,79.2,
CO,Colorado,16APR2020,5418,2620,8216,5548,49.4,39.4,59.4,1059,368,1749,9.7,5.4,13.9,896,323,1470,444,66.9,55.4,78.4,
CO,Colorado,17APR2020,5403,2620,8186,5533,49.4,39.3,59.5,1092,396,1788,10.0,5.9,14.1,906,347,1465,439,67.4,56.6,78.1,
CO,Colorado,18APR2020,5443,2621,8265,5523,49.6,38.9,60.3,850,313,1387,7.7,4.6,10.9,886,338,1433,464,65.5,54.2,76.8,
CO,Colorado,19APR2020,5315,2577,8054,5666,48.4,38.1,58.7,909,329,1489,8.3,4.8,11.7,855,343,1367,497,63.2,52.0,74.5,
CO,Colorado,20APR2020,5436,2677,8195,5527,49.6,40.1,59.1,915,320,1510,8.3,4.7,12.0,923,345,1501,436,67.9,53.1,82.8,
CO,Colorado,21APR2020,5816,2754,8878,5166,53.0,41.9,64.0,1109,403,1815,10.1,6.2,14.1,931,348,1514,428,68.5,52.1,85.0,
CO,Colorado,22APR2020,5810,2704,8917,5106,52.9,41.9,63.9,1135,403,1867,10.3,6.4,14.3,907,323,1491,411,67.3,49.4,85.3,
CO,Colorado,23APR2020,5700,2692,8709,5216,52.2,42.2,62.2,1070,365,1776,9.8,6.0,13.6,832,306,1357,484,63.2,47.0,79.4,
CO,Colorado,24APR2020,5665,2671,8658,5268,51.9,41.2,62.6,1008,342,1673,9.2,5.4,13.1,879,313,1444,443,66.7,49.0,84.3,
CO,Colorado,25APR2020,5468,2512,8423,5432,50.0,39.1,60.9,979,340,1618,9.0,5.5,12.5,787,284,1291,529,59.5,42.3,76.7,
