state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
AL,Alabama,12MAY2020,10519,5512,15526,5784,65.1,57.7,72.4,986,482,1489,6.1,3.7,8.5,1650,668,2632,583,75.7,67.6,83.9,
AL,Alabama,13MAY2020,10657,5513,15800,5613,65.3,57.1,73.5,956,389,1523,5.9,3.1,8.6,1635,673,2597,616,73.1,65.9,80.3,
AL,Alabama,14MAY2020,10694,5455,15933,5569,65.8,57.8,73.7,919,428,1409,5.6,3.3,8.0,1665,667,2664,592,74.0,65.6,82.4,
AL,Alabama,15MAY2020,10805,5436,16175,5470,66.4,58.4,74.3,947,415,1478,5.8,3.4,8.3,1619,640,2597,601,71.7,63.0,80.4,
AL,Alabama,16MAY2020,10183,5192,15175,6050,62.7,55.5,70.0,881,418,1344,5.4,3.5,7.4,1593,593,2594,628,71.7,61.6,81.8,
AL,Alabama,17MAY2020,9947,5043,14851,6289,61.3,52.3,70.3,902,353,1451,5.6,3.1,8.0,1517,601,2434,706,68.3,59.3,77.2,
AL,Alabama,18MAY2020,10269,5181,15358,5823,63.2,54.6,71.7,1029,473,1585,6.3,3.8,8.8,1555,612,2497,638,69.9,61.2,78.6,
AL,Alabama,19MAY2020,10547,5166,15929,5610,65.4,56.2,74.7,922,444,1400,5.7,3.5,7.9,1635,590,2680,544,74.8,65.6,84.0,
AL,Alabama,20MAY2020,10929,5330,16528,5266,67.7,58.5,76.8,902,402,1402,5.6,3.5,7.7,1690,638,2741,516,77.1,69.3,85.0,
AL,Alabama,21MAY2020,11387,5556,17218,5121,70.2,60.5,79.8,1034,518,1549,6.4,4.3,8.4,1729,655,2804,502,78.3,70.6,86.0,
AL,Alabama,22MAY2020,10967,5087,16848,5329,66.7,56.6,76.8,916,375,1457,5.6,3.4,7.7,1586,577,2595,587,72.1,63.4,80.8,
AL,Alabama,23MAY2020,10449,5057,15841,5901,64.1,56.5,71.7,1125,473,1777,6.9,4.0,9.8,1556,602,2510,568,71.6,64.1,79.0,
AL,Alabama,24MAY2020,10134,5220,15049,5915,61.9,53.9,69.9,1075,587,1562,6.6,4.3,8.9,1512,546,2478,612,71.1,62.6,79.6,
AL,Alabama,25MAY2020,9857,4814,14901,6183,61.9,54.6,69.2,1014,441,1586,6.4,3.6,9.1,1514,543,2484,633,71.2,63.6,78.8,
AL,Alabama,26MAY2020,10592,5254,15930,5520,65.4,57.5,73.3,1156,407,1905,7.1,3.4,10.9,1559,565,2553,532,72.6,65.3,80.0,
AL,Alabama,27MAY2020,11483,5578,17387,4831,71.1,63.6,78.5,1238,578,1899,7.7,4.8,10.5,1597,530,2664,527,76.4,68.6,84.1,
AL,Alabama,28MAY2020,11451,6591,16311,2763,70.9,62.2,79.7,1121,382,1860,7.0,3.6,10.5,1567,773,2360,50,74.4,61.5,87.3,
AL,Alabama,29MAY2020,9048,2814,15282,6015,63.5,51.5,75.5,1000,423,1576,7.0,4.6,9.4,1136,47,2224,885,70.0,50.8,89.2,
AL,Alabama,30MAY2020,9858,4275,15441,5347,65.5,56.6,74.4,960,414,1506,6.4,4.0,8.7,1496,475,2517,397,74.0,63.5,84.6,
AL,Alabama,31MAY2020,9617,4108,15125,5669,63.6,54.4,72.8,959,424,1494,6.3,4.2,8.5,1456,468,2444,437,71.9,61.7,82.2,
AL,Alabama,01JUN2020,9785,4255,15315,5372,65.3,56.5,74.0,984,447,1521,6.6,4.3,8.8,1474,430,2517,419,72.9,60.9,84.8,
AL,Alabama,02JUN2020,10071,4692,15449,5121,67.0,59.1,74.9,1093,529,1657,7.3,4.9,9.7,1502,558,2445,396,74.2,61.1,87.3,
AR,Arkansas,01APR2020,5301,2552,8051,5497,49.1,44.0,54.2,345,162,527,3.2,1.8,4.6,1303,208,2398,989,56.9,45.0,68.7,
AR,Arkansas,02APR2020,5239,2487,7991,5584,48.4,43.3,53.5,333,153,513,3.1,1.7,4.5,1240,134,2345,1078,53.5,39.9,67.1,
AR,Arkansas,03APR2020,5032,2302,7762,5738,46.7,41.6,51.8,321,157,484,3.0,1.6,4.3,1196,144,2248,1140,51.2,37.8,64.6,
AR,Arkansas,04APR2020,4744,2110,7378,6024,44.1,38.6,49.5,331,153,508,3.1,1.8,4.3,1176,162,2190,1154,50.5,38.5,62.5,
AR,Arkansas,05APR2020,4735,2075,7394,6009,44.1,38.4,49.7,365,155,574,3.4,2.0,4.7,1169,170,2168,1166,50.1,38.5,61.6,
AR,Arkansas,06APR2020,4115,1456,6774,6615,44.9,39.3,50.5,317,132,502,3.5,2.2,4.8,751,0,1817,1586,48.5,35.9,61.1,
AR,Arkansas,07APR2020,4398,2083,6713,4899,46.0,38.9,53.0,325,135,515,3.4,2.2,4.6,773,272,1273,788,46.8,32.1,61.4,
AR,Arkansas,08APR2020,4270,1664,6877,5312,46.3,39.8,52.8,336,126,546,3.6,2.5,4.8,777,243,1311,858,51.3,35.6,67.1,
AR,Arkansas,09APR2020,4498,2162,6833,4688,47.9,40.7,55.0,336,140,532,3.6,2.4,4.7,769,284,1254,751,49.6,32.6,66.6,
AR,Arkansas,10APR2020,4138,1624,6651,5235,43.9,35.7,52.1,302,134,471,3.2,2.3,4.1,758,246,1269,774,49.2,31.9,66.4,
AR,Arkansas,11APR2020,4182,1744,6621,5434,43.5,36.1,50.8,179,69,288,1.9,1.0,2.7,671,196,1146,893,42.9,25.6,60.2,
AR,Arkansas,12APR2020,4118,1732,6503,5816,42.4,35.2,49.6,170,59,280,1.7,0.9,2.6,690,240,1139,874,45.5,28.2,62.8,
AR,Arkansas,13APR2020,4645,2455,6835,5066,44.8,38.0,51.5,160,78,243,1.5,0.9,2.2,637,176,1099,878,41.3,23.9,58.7,
AR,Arkansas,14APR2020,4702,2096,7307,5581,46.7,39.1,54.4,195,98,293,1.9,1.3,2.6,698,290,1105,837,45.4,30.5,60.4,
AR,Arkansas,15APR2020,4789,2615,6962,5289,47.3,40.4,54.2,177,97,258,1.7,1.3,2.2,724,352,1095,811,45.8,35.4,56.1,
AR,Arkansas,16APR2020,4789,2898,6680,5360,46.9,40.5,53.4,170,99,241,1.7,1.2,2.1,674,350,997,912,42.4,31.8,52.9,
AR,Arkansas,17APR2020,5055,3135,6974,5148,46.5,39.8,53.2,187,82,291,1.7,1.0,2.5,827,516,1138,770,41.1,31.2,51.0,
AR,Arkansas,18APR2020,5042,3010,7074,5911,45.6,38.6,52.7,197,104,291,1.8,1.3,2.3,870,347,1392,1122,42.7,32.4,53.1,
AR,Arkansas,19APR2020,4971,2942,7001,6037,45.2,38.6,51.8,188,105,271,1.7,1.2,2.2,884,349,1419,1087,44.8,34.4,55.3,
AR,Arkansas,20APR2020,5004,2944,7063,6141,45.1,38.7,51.5,135,61,209,1.2,0.8,1.6,963,398,1528,1054,47.8,37.7,58.0,
AR,Arkansas,21APR2020,5209,3282,7137,5467,47.4,41.8,53.0,174,90,259,1.6,1.0,2.2,977,452,1503,981,47.2,37.2,57.1,
AR,Arkansas,22APR2020,5180,3047,7312,5442,48.6,42.2,55.1,156,75,237,1.5,1.0,2.0,891,301,1481,1057,45.8,35.3,56.2,
AR,Arkansas,23APR2020,5199,2977,7421,5506,48.7,41.7,55.7,297,16,578,2.8,0.3,5.2,921,311,1531,709,54.5,46.7,62.2,
AR,Arkansas,24APR2020,4874,2733,7014,5647,45.8,38.6,53.0,190,94,285,1.8,1.2,2.4,895,322,1468,676,55.6,47.7,63.5,
AR,Arkansas,25APR2020,4801,2695,6907,5895,45.5,38.6,52.5,175,89,260,1.7,1.1,2.2,850,267,1433,773,53.7,45.8,61.6,
AR,Arkansas,26APR2020,4826,2729,6924,5742,45.1,38.1,52.0,121,46,196,1.1,0.6,1.6,880,330,1430,708,54.1,44.5,63.7,
AR,Arkansas,27APR2020,4925,2718,7132,5624,46.7,39.5,53.8,150,71,228,1.4,1.0,1.9,910,336,1484,760,54.5,43.8,65.3,
AR,Arkansas,28APR2020,5158,2892,7423,5556,48.9,42.2,55.6,173,91,255,1.6,1.1,2.1,936,338,1535,715,58.9,48.9,68.8,
AR,Arkansas,29APR2020,5224,2986,7462,5601,48.7,41.8,55.6,149,78,219,1.4,1.0,1.8,954,445,1463,697,57.6,46.7,68.6,
AR,Arkansas,30APR2020,5418,3094,7742,5382,50.2,42.8,57.6,176,92,259,1.6,1.0,2.2,958,401,1516,694,58.1,49.4,66.8,
AR,Arkansas,01MAY2020,5332,3141,7523,5467,49.3,42.2,56.3,161,86,236,1.5,1.0,2.0,925,399,1452,694,56.0,46.9,65.2,
AR,Arkansas,02MAY2020,5026,3018,7034,5697,46.2,39.4,53.1,156,87,225,1.4,1.0,1.9,905,380,1430,698,55.9,47.9,63.9,
AR,Arkansas,03MAY2020,4899,2847,6952,5997,45.7,38.7,52.7,163,91,236,1.5,1.0,2.0,900,322,1479,782,56.0,46.6,65.4,
AR,Arkansas,04MAY2020,5207,3072,7341,5760,47.6,40.4,54.7,184,105,262,1.7,1.2,2.1,969,377,1562,718,57.6,48.3,67.0,
AR,Arkansas,05MAY2020,5542,3338,7745,5380,50.1,43.5,56.7,194,102,286,1.8,1.1,2.4,998,435,1561,647,59.3,51.4,67.3,
AR,Arkansas,06MAY2020,5563,2888,8238,5796,50.9,43.0,58.9,166,70,262,1.5,1.0,2.1,964,344,1585,802,58.6,50.1,67.0,
AR,Arkansas,07MAY2020,5867,3272,8463,5242,51.6,43.9,59.3,420,9,904,3.7,0.0,7.9,1024,399,1649,724,58.0,50.1,65.9,
AR,Arkansas,08MAY2020,5717,3207,8227,5397,51.4,44.1,58.8,210,113,307,1.9,1.3,2.4,1010,398,1622,786,56.6,48.3,65.0,
AR,Arkansas,09MAY2020,5364,3177,7551,5658,48.9,41.6,56.1,175,86,264,1.6,1.0,2.2,981,364,1597,798,55.9,48.3,63.4,
AR,Arkansas,10MAY2020,5516,3343,7689,5299,49.5,42.1,56.9,182,74,289,1.6,0.8,2.4,977,435,1519,650,54.8,47.5,62.0,
AR,Arkansas,11MAY2020,5166,2652,7680,6057,48.0,40.9,55.1,136,52,221,1.3,0.9,1.7,920,283,1556,815,57.8,49.7,65.9,
AR,Arkansas,12MAY2020,5819,3686,7951,5054,51.7,46.1,57.2,180,87,273,1.6,1.0,2.2,999,489,1508,660,57.8,49.4,66.2,
AR,Arkansas,13MAY2020,5749,3548,7950,5122,52.8,47.1,58.5,177,84,270,1.6,1.0,2.2,922,439,1406,708,55.6,46.8,64.5,
AR,Arkansas,14MAY2020,5741,3343,8139,5194,52.8,46.2,59.4,189,84,295,1.7,1.2,2.3,906,403,1409,872,53.0,44.0,62.1,
AR,Arkansas,15MAY2020,5901,3513,8289,4991,54.1,47.5,60.7,212,103,321,1.9,1.3,2.5,902,395,1409,878,50.7,42.3,59.1,
AR,Arkansas,16MAY2020,5521,3188,7854,5343,50.8,44.0,57.6,205,94,316,1.9,1.2,2.5,902,412,1392,871,50.7,42.6,58.7,
AR,Arkansas,17MAY2020,5472,3100,7844,5406,50.4,42.1,58.6,195,86,304,1.8,1.1,2.5,902,405,1399,879,51.0,42.1,59.9,
AR,Arkansas,18MAY2020,5689,3497,7882,4841,52.2,45.5,58.9,225,112,337,2.1,1.3,2.8,931,446,1417,678,54.9,45.6,64.1,
AR,Arkansas,19MAY2020,5629,3312,7946,4930,53.3,45.9,60.7,245,115,375,2.3,1.5,3.1,896,419,1373,717,55.6,45.6,65.6,
AR,Arkansas,20MAY2020,5918,3571,8265,4653,56.0,48.7,63.3,232,105,359,2.2,1.4,3.0,890,428,1351,597,59.8,46.6,73.0,
AR,Arkansas,21MAY2020,5939,3499,8378,4517,56.6,49.0,64.2,214,104,324,2.0,1.4,2.7,899,414,1384,567,60.6,48.2,72.9,
AR,Arkansas,22MAY2020,5798,3372,8224,4936,55.0,47.7,62.3,234,104,364,2.2,1.4,3.0,887,253,1520,726,59.7,48.3,71.1,
AR,Arkansas,23MAY2020,5402,3085,7720,5341,50.3,42.7,58.0,201,80,322,1.9,1.1,2.7,909,287,1531,718,56.3,43.8,68.8,
AR,Arkansas,24MAY2020,5321,3030,7612,5545,49.6,42.4,56.8,203,81,326,1.9,1.1,2.7,871,331,1412,715,53.5,41.4,65.7,
AR,Arkansas,25MAY2020,5526,3173,7878,5305,50.8,43.5,58.2,236,117,356,2.2,1.4,2.9,906,371,1441,662,57.0,45.2,68.8,
AR,Arkansas,26MAY2020,5768,3392,8145,4768,53.0,45.7,60.3,249,97,400,2.3,1.2,3.4,900,352,1449,588,57.2,46.3,68.1,
AR,Arkansas,27MAY2020,6006,1554,10458,4603,56.9,47.1,66.6,193,88,298,1.8,1.4,2.3,878,104,1651,538,59.2,47.1,71.3,
AR,Arkansas,28MAY2020,6836,2221,11452,3933,64.2,54.7,73.7,168,57,279,1.6,0.9,2.3,1048,197,1898,386,74.6,63.0,86.3,
AR,Arkansas,29MAY2020,6719,4201,9237,3527,62.7,54.9,70.6,167,0,368,1.6,0.0,3.2,1063,218,1908,675,73.0,62.7,83.3,
AR,Arkansas,30MAY2020,5028,2629,7427,5570,49.4,41.4,57.5,217,61,372,2.1,0.9,3.3,958,463,1453,564,55.0,43.8,66.2,
AR,Arkansas,31MAY2020,4937,2618,7255,5656,48.6,41.3,55.9,217,67,367,2.1,1.0,3.3,919,433,1405,603,52.5,40.2,64.7,
AR,Arkansas,01JUN2020,5042,2671,7413,5563,49.5,42.6,56.5,244,88,400,2.4,1.2,3.5,951,451,1450,569,54.6,43.1,66.2,
AR,Arkansas,02JUN2020,5424,2951,7897,5184,53.1,46.3,59.9,262,100,423,2.6,1.4,3.7,984,470,1498,536,56.8,45.5,68.2,
AZ,Arizona,15APR2020,8809,5952,11666,5002,64.1,58.2,70.1,717,359,1075,5.2,3.2,7.3,952,565,1340,1222,44.1,35.4,52.9,
AZ,Arizona,16APR2020,8781,5890,11673,5027,63.4,57.5,69.3,753,392,1113,5.4,3.4,7.5,934,578,1289,1224,43.6,36.1,51.1,
AZ,Arizona,17APR2020,8665,5827,11503,5062,63.1,57.3,69.0,697,387,1007,5.1,3.4,6.7,905,552,1257,1238,42.2,34.0,50.5,
AZ,Arizona,18APR2020,8474,5700,11249,5303,61.5,55.7,67.4,748,417,1079,5.4,3.7,7.2,897,554,1240,1249,41.8,33.5,50.1,
AZ,Arizona,19APR2020,8282,5585,10978,5370,60.7,54.9,66.4,788,453,1123,5.8,4.0,7.5,876,548,1205,1276,40.7,32.2,49.2,
AZ,Arizona,20APR2020,8332,5610,11055,5238,61.1,55.3,66.9,812,475,1149,6.0,4.2,7.7,852,532,1173,1293,39.7,30.9,48.5,
AZ,Arizona,21APR2020,8518,5868,11167,5027,62.9,57.5,68.3,882,573,1191,6.5,5.0,8.0,828,522,1133,1333,38.6,29.9,47.3,
AZ,Arizona,22APR2020,8292,5686,10898,4864,61.3,56.3,66.3,777,492,1063,5.7,4.4,7.1,855,496,1215,1239,39.7,28.5,51.0,
AZ,Arizona,23APR2020,7877,5316,10437,5354,59.9,55.1,64.7,749,467,1031,5.7,4.4,7.0,785,429,1141,1353,36.9,26.1,47.6,
AZ,Arizona,24APR2020,7478,5079,9877,5715,56.6,52.1,61.2,739,455,1022,5.6,4.4,6.8,735,433,1038,1309,35.5,25.0,45.9,
AZ,Arizona,25APR2020,6701,4535,8867,6518,50.7,46.1,55.3,730,453,1007,5.5,4.3,6.8,725,371,1078,1444,33.5,22.8,44.3,
AZ,Arizona,26APR2020,5826,3826,7826,7298,44.2,37.8,50.6,720,449,992,5.5,4.3,6.6,660,337,982,1501,30.3,19.9,40.7,
AZ,Arizona,27APR2020,8356,5617,11095,4882,63.4,57.7,69.0,773,480,1066,5.9,4.6,7.2,822,469,1174,1365,38.0,30.1,45.9,
AZ,Arizona,28APR2020,8406,5724,11089,4864,63.3,57.1,69.5,785,501,1068,5.9,4.7,7.1,782,491,1072,1288,37.3,29.6,44.9,
AZ,Arizona,29APR2020,8378,5723,11033,5226,62.8,57.4,68.2,830,520,1140,6.2,4.9,7.5,825,490,1160,1381,38.2,30.3,46.2,
AZ,Arizona,30APR2020,8217,5667,10768,5303,60.7,55.6,65.7,791,508,1075,5.8,4.7,7.0,814,486,1141,1374,37.0,28.6,45.3,
AZ,Arizona,01MAY2020,7766,5365,10166,5468,58.7,53.8,63.6,835,541,1128,6.3,5.1,7.6,824,468,1179,1370,37.5,27.8,47.2,
AZ,Arizona,02MAY2020,6982,4801,9163,6195,52.7,47.6,57.9,847,541,1154,6.4,5.1,7.7,755,429,1081,1426,34.4,24.8,44.1,
AZ,Arizona,03MAY2020,7908,5417,10400,5334,59.8,54.1,65.6,988,626,1350,7.5,5.9,9.1,844,493,1195,1354,38.6,30.2,47.1,
AZ,Arizona,04MAY2020,7769,5336,10201,5506,58.6,53.0,64.1,799,470,1127,6.0,4.3,7.7,815,463,1166,1385,37.1,28.5,45.6,
AZ,Arizona,05MAY2020,7945,5477,10414,5612,58.8,53.8,63.9,848,530,1166,6.3,4.9,7.7,822,464,1181,1387,37.4,28.0,46.8,
AZ,Arizona,06MAY2020,7673,5326,10020,5867,56.8,52.2,61.5,882,548,1216,6.5,5.1,8.0,814,449,1178,1421,36.8,26.9,46.8,
AZ,Arizona,07MAY2020,7527,4536,10518,6001,55.3,50.1,60.6,876,543,1210,6.4,5.1,7.8,791,299,1283,1093,35.4,29.1,41.6,
AZ,Arizona,08MAY2020,7926,4898,10953,5673,58.5,53.1,63.9,720,379,1060,5.3,3.9,6.7,1018,520,1516,913,54.0,48.3,59.8,
AZ,Arizona,09MAY2020,8190,5702,10677,6039,60.1,55.6,64.5,634,322,945,4.7,3.3,6.1,1058,664,1451,1361,54.6,45.0,64.3,
AZ,Arizona,10MAY2020,7296,5128,9464,6124,51.4,46.6,56.3,851,567,1134,6.0,4.9,7.0,866,492,1239,1299,35.8,24.3,47.3,
AZ,Arizona,11MAY2020,6992,4086,9899,6429,51.6,46.2,57.0,822,495,1149,6.1,4.8,7.4,774,232,1316,1050,35.2,27.3,43.2,
AZ,Arizona,12MAY2020,7769,5399,10138,5743,58.2,53.5,62.9,731,396,1066,5.5,4.1,6.9,1067,665,1470,1135,58.0,46.5,69.6,
AZ,Arizona,13MAY2020,6951,4719,9182,6547,51.5,45.4,57.6,1012,654,1370,7.5,6.1,8.9,802,406,1199,1387,36.6,24.2,49.1,
AZ,Arizona,14MAY2020,8917,6167,11666,4738,65.4,60.2,70.6,975,633,1316,7.1,5.7,8.6,876,528,1225,1334,40.0,30.5,49.5,
AZ,Arizona,15MAY2020,8916,6170,11663,4747,65.2,59.9,70.5,1199,762,1636,8.8,6.9,10.6,928,553,1302,1294,41.7,31.6,51.8,
AZ,Arizona,16MAY2020,8748,6052,11444,4911,64.0,58.8,69.2,1233,791,1675,9.0,7.1,10.9,892,535,1249,1332,40.5,30.6,50.3,
AZ,Arizona,17MAY2020,8666,6019,11313,4790,63.6,58.1,69.1,1250,814,1686,9.2,7.4,11.0,883,549,1216,1284,39.7,30.2,49.3,
AZ,Arizona,18MAY2020,8379,5762,10997,5111,62.1,56.3,68.0,1209,772,1646,9.0,7.1,10.8,866,510,1221,1313,39.7,30.4,49.1,
AZ,Arizona,19MAY2020,8987,6207,11767,4558,66.5,61.3,71.8,1229,799,1659,9.1,7.3,10.9,966,562,1370,1191,44.9,33.9,56.0,
AZ,Arizona,20MAY2020,9784,6688,12880,4844,67.1,62.0,72.2,1217,781,1652,8.4,6.8,9.9,1029,644,1414,1068,48.3,39.6,56.9,
AZ,Arizona,21MAY2020,9514,5894,13133,4744,66.5,60.1,72.9,1233,834,1632,8.6,7.3,10.0,975,409,1541,1007,46.1,37.9,54.3,
AZ,Arizona,22MAY2020,9007,5356,12658,5364,63.1,56.7,69.5,849,476,1221,6.0,4.7,7.2,1339,658,2020,602,67.9,60.6,75.2,
AZ,Arizona,23MAY2020,8731,5285,12177,5510,61.3,55.2,67.5,946,539,1353,6.6,5.1,8.1,1280,635,1924,672,65.6,59.1,72.1,
AZ,Arizona,24MAY2020,8432,5076,11788,5779,59.3,53.7,64.8,806,449,1164,5.7,4.3,7.0,1153,627,1680,777,59.1,50.2,68.0,
AZ,Arizona,25MAY2020,8216,4681,11752,6379,57.9,52.1,63.6,956,529,1384,6.7,5.2,8.2,1095,528,1663,943,57.5,49.4,65.7,
AZ,Arizona,26MAY2020,8613,5053,12172,5709,59.0,53.4,64.5,1033,592,1474,7.1,5.5,8.7,1183,613,1752,841,57.8,49.7,65.8,
AZ,Arizona,27MAY2020,8981,4403,13558,5676,62.8,56.0,69.6,1001,519,1483,7.0,5.5,8.5,1299,412,2186,805,63.7,56.4,71.0,
AZ,Arizona,28MAY2020,9411,5182,13639,4347,64.7,60.2,69.1,880,405,1356,6.0,4.7,7.4,1320,446,2194,658,62.5,56.6,68.3,
AZ,Arizona,29MAY2020,9016,5347,12685,4738,64.5,57.6,71.3,1034,639,1429,7.4,5.9,8.9,1197,623,1772,787,61.4,53.7,69.1,
AZ,Arizona,30MAY2020,8510,4879,12142,5971,61.5,54.9,68.2,900,506,1294,6.5,5.2,7.9,1156,662,1651,662,63.1,55.8,70.5,
AZ,Arizona,31MAY2020,8132,4695,11569,6303,59.1,53.2,65.1,890,493,1287,6.5,5.2,7.7,1170,630,1710,647,63.9,56.3,71.5,
AZ,Arizona,01JUN2020,8451,4871,12032,5994,61.3,55.4,67.2,1053,581,1525,7.6,5.9,9.2,1229,605,1853,729,62.3,55.7,69.0,
AZ,Arizona,02JUN2020,8830,5116,12545,5644,63.8,57.6,70.0,1044,577,1511,7.5,5.9,9.1,1261,596,1925,693,64.1,55.3,72.9,
CA,California,01APR2020,40048,31145,48950,36499,52.5,48.3,56.6,5373,3967,6779,7.0,5.7,8.4,6092,4437,7747,3434,64.2,57.5,70.9,
CA,California,02APR2020,42039,32320,51758,35230,54.5,50.9,58.2,5307,3969,6645,6.9,5.5,8.2,6394,4615,8172,3308,66.2,60.3,72.0,
CA,California,03APR2020,40239,31444,49035,37161,52.1,47.7,56.6,5223,3907,6539,6.8,5.5,8.1,6389,4665,8113,3378,65.7,59.9,71.5,
CA,California,04APR2020,39922,31117,48728,36941,52.1,47.7,56.5,5300,3978,6621,6.9,5.6,8.3,6237,4587,7887,3554,64.0,58.0,70.0,
CA,California,05APR2020,39791,31177,48405,37423,50.2,45.7,54.7,4890,3603,6178,6.2,4.8,7.5,6867,5135,8599,2893,61.1,54.9,67.3,
CA,California,06APR2020,40508,31860,49156,38578,51.1,46.8,55.4,4982,3860,6105,6.3,5.1,7.5,6604,4364,8844,4447,59.9,53.3,66.5,
CA,California,07APR2020,39885,31127,48642,39754,53.0,48.6,57.3,4982,3569,6396,6.6,5.0,8.2,6326,4042,8610,4850,64.0,58.0,69.9,
CA,California,08APR2020,40409,32667,48150,35600,53.6,49.7,57.4,4639,3525,5753,6.2,5.2,7.1,6165,4631,7699,3828,63.8,58.8,68.9,
CA,California,09APR2020,40313,32721,47904,35197,54.0,50.3,57.7,4534,3312,5756,6.1,4.9,7.3,6071,4617,7525,3555,64.2,58.5,70.0,
CA,California,10APR2020,39973,32404,47542,34914,53.5,49.7,57.3,4525,3367,5683,6.1,5.0,7.2,6138,4700,7577,3513,64.1,59.1,69.1,
CA,California,11APR2020,38738,31533,45943,36324,51.8,48.2,55.5,4498,3328,5668,6.0,4.9,7.1,6000,4634,7365,3514,63.7,58.9,68.6,
CA,California,12APR2020,39100,31942,46258,35483,52.8,49.3,56.3,4491,3399,5583,6.1,5.0,7.1,5963,4595,7332,3362,63.3,58.4,68.3,
CA,California,13APR2020,40443,32929,47957,33768,53.2,49.3,57.1,4846,3665,6027,6.4,5.2,7.5,5993,4623,7364,3286,63.8,58.8,68.7,
CA,California,14APR2020,40918,33500,48337,35567,53.3,49.8,56.7,4738,3577,5900,6.2,5.1,7.2,6155,4817,7493,3227,65.0,59.9,70.1,
CA,California,15APR2020,41416,34046,48787,35235,53.9,50.5,57.3,4874,3734,6013,6.3,5.3,7.4,6371,5014,7728,3314,65.1,60.4,69.7,
CA,California,16APR2020,40777,33598,47955,36219,53.2,49.7,56.7,4852,3701,6004,6.3,5.3,7.4,6299,5001,7598,3509,64.5,60.0,69.1,
CA,California,17APR2020,41363,34165,48562,35421,54.6,51.0,58.1,4858,3730,5985,6.4,5.4,7.5,6418,5108,7729,3419,64.7,59.9,69.5,
CA,California,18APR2020,40528,33514,47543,35182,53.9,50.3,57.5,4781,3710,5853,6.4,5.4,7.4,6203,4866,7540,3786,63.3,58.6,68.0,
CA,California,19APR2020,40209,33170,47248,35037,53.4,49.8,57.0,4999,3759,6239,6.6,5.4,7.9,6085,4817,7353,3711,62.1,57.3,66.9,
CA,California,20APR2020,40491,33947,47034,32284,54.3,50.9,57.7,4893,3769,6017,6.6,5.5,7.7,5989,4808,7170,3381,62.4,57.8,67.0,
CA,California,21APR2020,39528,32717,46338,32515,54.0,50.3,57.7,4934,3767,6102,6.7,5.5,7.9,5978,4824,7131,3265,61.7,57.0,66.5,
CA,California,22APR2020,40011,32993,47030,30418,55.3,51.6,58.9,4952,3775,6128,6.8,5.6,8.1,5811,4606,7016,3194,61.9,57.1,66.8,
CA,California,23APR2020,40344,32698,47990,29805,57.2,53.5,60.8,4664,3404,5923,6.6,5.2,8.0,6058,4549,7566,3338,64.7,59.3,70.1,
CA,California,24APR2020,39974,32199,47750,30305,56.9,53.0,60.8,4872,3503,6242,6.9,5.4,8.5,6062,4534,7591,3460,64.5,59.2,69.7,
CA,California,25APR2020,39514,31907,47120,30553,56.1,52.2,60.0,4916,3552,6281,7.0,5.5,8.5,5890,4425,7355,3668,61.9,56.2,67.6,
CA,California,26APR2020,38880,31254,46507,31932,55.8,51.9,59.6,4956,3643,6269,7.1,5.7,8.5,5903,4415,7391,3835,61.9,55.7,68.0,
CA,California,27APR2020,40221,31987,48456,32001,57.1,53.1,61.1,5093,3702,6483,7.2,5.8,8.7,5986,4461,7510,4001,61.4,55.8,66.9,
CA,California,28APR2020,41899,34084,49714,27149,58.4,54.7,62.0,5135,3860,6409,7.2,5.8,8.6,6088,4663,7513,3455,60.4,54.8,66.0,
CA,California,29APR2020,40778,33163,48392,26278,60.0,56.2,63.7,4868,3510,6225,7.2,5.7,8.6,5958,4562,7354,3566,62.2,57.1,67.3,
CA,California,30APR2020,39268,31739,46798,28163,58.9,55.1,62.7,4772,3572,5973,7.2,5.9,8.4,5913,4469,7356,3643,62.4,57.2,67.6,
CA,California,01MAY2020,40046,32485,47608,29999,57.2,53.6,60.7,5045,3757,6333,7.2,5.9,8.5,6056,4593,7519,3651,62.5,57.1,67.9,
CA,California,02MAY2020,39099,33271,44926,34890,56.4,53.8,59.0,4935,4007,5863,7.1,6.2,8.0,6255,5028,7482,5005,63.5,59.4,67.6,
CA,California,03MAY2020,40959,35211,46706,34492,54.5,52.0,56.9,4912,4013,5810,6.5,5.7,7.3,6902,5675,8129,4356,61.4,57.4,65.5,
