area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly,title,category,county_code,div_code,county_name,population
39900,"Reno, NV",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4180,5.9,17.195,0.85,,37.89,78800,2.2,28.73,33.06,37.48,43.69,48.36,59750,68760,77950,90880,100590,,,"Reno, NV",Metropolitan,"['32029', '32031']","[None, None]","['      Storey County, NV', '      Washoe County, NV']","[4123, 471519]"
40060,"Richmond, VA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,13000,7.4,19.804,0.98,,35.34,73500,2,25.36,28.91,34.63,40.27,47.4,52740,60130,72020,83750,98590,,,"Richmond, VA",Metropolitan,"['51007', '51033', '51036', '51041', '51049', '51053', '51075', '51085', '51087', '51097', '51101', '51109', '51127', '51145', '51149', '51183', '51570', '51670', '51730', '51760']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","['      Amelia County, VA', '      Caroline County, VA', '      Charles City County, VA', '      Chesterfield County, VA', '      Cumberland County, VA', '      Dinwiddie County, VA', '      Goochland County, VA', '      Hanover County, VA', '      Henrico County, VA', '      King and Queen County, VA', '      King William County, VA', '      Louisa County, VA', '      New Kent County, VA', '      Powhatan County, VA', '      Prince George County, VA', '      Sussex County, VA', '      Colonial Heights city, VA', '      Hopewell city, VA', '      Petersburg city, VA', '      Richmond city, VA']","[13145, 30725, 6963, 352802, 9932, 28544, 23753, 107766, 330818, 7025, 17148, 37591, 23091, 29652, 38353, 11159]"
40140,"Riverside-San Bernardino-Ontario, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,29780,5.8,19.355,0.95,,50.75,105570,2.2,34.28,41.29,49.84,60.5,71.77,71300,85890,103660,125840,149280,,,"Riverside-San Bernardino-Ontario, CA",Metropolitan,"['06065', '06071']","[None, None]","['      Riverside County, CA', '      San Bernardino County, CA']","[2470546, 2180085]"
40220,"Roanoke, VA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4390,11.6,28.515,1.4,,31.38,65280,2.2,22.71,26.38,30.57,36.05,40.79,47230,54870,63590,74990,84850,,,"Roanoke, VA",Metropolitan,"['51023', '51045', '51067', '51161', '51770', '51775']","[None, None, None, None, None, None]","['      Botetourt County, VA', '      Craig County, VA', '      Franklin County, VA', '      Roanoke County, VA', '      Roanoke city, VA', '      Salem city, VA']","[33419, 5131, 56042, 94186]"
40340,"Rochester, MN",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,**,**,**,**,,37.25,77480,4.1,30.94,33.06,36.44,40.63,47.5,64350,68770,75790,84510,98800,,,"Rochester, MN",Metropolitan,"['27039', '27109', '27157']","[None, None, None]","['      Dodge County, MN', '      Olmsted County, MN', '      Wabasha County, MN']","[20934, 158293, 21627]"
40380,"Rochester, NY",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,12400,7.9,23.948,1.18,,32.16,66890,1.2,25.22,27.72,31.87,36.47,39.63,52450,57650,66290,75850,82430,,,"Rochester, NY",Metropolitan,"['36051', '36055', '36069', '36073', '36117']","[None, None, None, None, None]","['      Livingston County, NY', '      Monroe County, NY', '      Ontario County, NY', '      Orleans County, NY', '      Wayne County, NY']","[62914, 741770, 109777, 40352, 89918]"
40420,"Rockford, IL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3740,1.6,25.198,1.24,,32.17,66910,1.8,25.28,27.65,31.37,36.42,41.3,52590,57510,65250,75760,85910,,,"Rockford, IL",Metropolitan,"['17007', '17201']","[None, None]","['      Boone County, IL', '      Winnebago County, IL']","[53544, 282572]"
40580,"Rocky Mount, NC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1130,5.6,20.583,1.01,,30.04,62470,2.4,22.85,26.36,29.74,34.14,38.16,47540,54840,61870,71010,79370,,,"Rocky Mount, NC",Metropolitan,"['37065', '37127']","[None, None]","['      Edgecombe County, NC', '      Nash County, NC']","[51472, 94298]"
40660,"Rome, GA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1420,16.1,37.228,1.83,,32.06,66690,1.9,25.42,28.23,32.45,36.11,38.31,52870,58710,67500,75120,79680,,,"Rome, GA",Metropolitan,['13115'],[None],"['      Floyd County, GA']",[98498]
40900,"Sacramento--Roseville--Arden-Arcade, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,19860,3,19.586,0.96,,60.85,126560,3.7,35.77,46.91,62.78,75.85,86.08,74410,97560,130580,157770,179060,,,"Sacramento--Roseville--Arden-Arcade, CA",Metropolitan,"['06017', '06061', '06067', '06113']","[None, None, None, None]","['      El Dorado County, CA', '      Placer County, CA', '      Sacramento County, CA', '      Yolo County, CA']","[192843, 398329, 1552058, 220500]"
40980,"Saginaw, MI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2790,8.5,32.64,1.61,,32.33,67250,2.4,26.15,28.27,31.65,36.22,39.3,54390,58800,65840,75350,81750,,,"Saginaw, MI",Metropolitan,['26145'],[None],"['      Saginaw County, MI']",[190539]
41060,"St. Cloud, MN",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2960,18.8,28.303,1.39,,39.21,81560,1.9,27.69,33.09,38.28,45.46,52.69,57600,68830,79630,94560,109600,,,"St. Cloud, MN",Metropolitan,"['27009', '27145']","[None, None]","['      Benton County, MN', '      Stearns County, MN']","[40889, 161075]"
41100,"St. George, UT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1360,6,19.997,0.98,,31.36,65230,1.4,23.59,26.81,30.8,36.06,40.07,49070,55770,64070,75000,83350,,,"St. George, UT",Metropolitan,['49053'],[None],"['      Washington County, UT']",[177556]
41140,"St. Joseph, MO-KS",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1200,3.4,22.353,1.1,,30.37,63180,1.9,21.99,25.83,29.45,35.07,39.57,45730,53720,61260,72950,82300,,,"St. Joseph, MO-KS",Metropolitan,"['20043', '29003', '29021', '29063']","[None, None, None, None]","['      Doniphan County, KS', '      Andrew County, MO', '      Buchanan County, MO', '      DeKalb County, MO']","[7600, 17712, 87364]"
41180,"St. Louis, MO-IL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,33100,3.5,24.157,1.19,,31.73,65990,1,21.04,25.18,30.84,37.87,45.01,43750,52370,64150,78780,93620,,,"St. Louis, MO-IL",Metropolitan,"['17005', '17013', '17027', '17083', '17117', '17119', '17133', '17163', '29055', '29071', '29099', '29113', '29183', '29189', '29219', '29221', '29510']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","['      Bond County, IL', '      Calhoun County, IL', '      Clinton County, IL', '      Jersey County, IL', '      Macoupin County, IL', '      Madison County, IL', '      Monroe County, IL', '      St. Clair County, IL', '      Crawford County, MO (pt.)*', '      Franklin County, MO', '      Jefferson County, MO', '      Lincoln County, MO', '      St. Charles County, MO', '      St. Louis County, MO', '      Warren County, MO', '      Washington County, MO', '      St. Louis city, MO']","[16426, 4739, 37562, 21773, 44926, 262966, 34637, 23920, 103967, 225081, 59013, 35649, 24730]"
41420,"Salem, OR",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3780,41.2,21.824,1.07,,43.07,89580,2.4,32.29,37.21,43.54,48.83,56.73,67150,77400,90570,101560,118000,,,"Salem, OR",Metropolitan,"['41047', '41053']","[None, None]","['      Marion County, OR', '      Polk County, OR']","[347818, 86085]"
41500,"Salinas, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2740,6.4,14.995,0.74,,64.22,133580,4.1,42.08,52.96,66.32,77.35,87.59,87530,110150,137950,160890,182200,,,"Salinas, CA",Metropolitan,['06053'],[None],"['      Monterey County, CA']",[434061]
41540,"Salisbury, MD-DE",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3810,3,23.349,1.15,,35.08,72960,2.2,25.76,28.43,33.81,41.06,47.74,53580,59140,70330,85400,99300,,,"Salisbury, MD-DE",Metropolitan,"['24039', '24045']","[None, None]","['      Somerset County, MD', '      Wicomico County, MD']","[25616, 103609]"
41620,"Salt Lake City, UT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,11220,3.1,15.271,0.75,,33.67,70040,1.3,25.11,27.86,32.31,38.3,45.4,52220,57940,67200,79670,94440,,,"Salt Lake City, UT",Metropolitan,"['49035', '49043', '49045']","[None, None, None]","['      Salt Lake County, UT', '      Summit County, UT', '      Tooele County, UT']","[1160437, 42145, 72259]"
41660,"San Angelo, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1240,40.4,26.298,1.3,,29.69,61760,3.5,20.49,23.48,29.31,34.67,38.19,42620,48840,60950,72120,79440,,,"San Angelo, TX",Metropolitan,"['48235', '48451']","[None, None]","['      Irion County, TX', '      Tom Green County, TX']","[1536, 119200]"
41700,"San Antonio-New Braunfels, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,21140,6.6,20.383,1,,34.81,72410,2,24.84,28.89,34.71,40.25,46.31,51670,60090,72210,83710,96330,,,"San Antonio-New Braunfels, TX",Metropolitan,"['48013', '48019', '48029', '48091', '48187', '48259', '48325', '48493']","[None, None, None, None, None, None, None, None]","['      Atascosa County, TX', '      Bandera County, TX', '      Bexar County, TX', '      Comal County, TX', '      Guadalupe County, TX', '      Kendall County, TX', '      Medina County, TX', '      Wilson County, TX']","[51153, 23112, 2003554, 156209, 166847, 47431, 51584, 51070]"
41740,"San Diego-Carlsbad, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,25260,4.9,16.898,0.83,,50.42,104860,2.5,32.42,41.4,50.53,60.7,71.12,67440,86120,105100,126250,147930,,,"San Diego-Carlsbad, CA",Metropolitan,['06073'],[None],"['      San Diego County, CA']",[3338330]
41860,"San Francisco-Oakland-Hayward, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,38580,5.2,15.605,0.77,,66.35,138000,2.4,40.73,51.33,68.1,81.51,94.45,84730,106760,141640,169540,196450,,,"San Francisco-Oakland-Hayward, CA",Metropolitan,"['06041', '06075', '06081']","['41884', '41884', '41884']","['      Marin County, CA', '      San Francisco County, CA', '      San Mateo County, CA']","[258826, 881549, 766573]"
41900,"San German, PR",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,570,5.2,32.376,1.59,,15.85,32960,3.2,12.27,13.94,16.18,17.97,19.06,25520,29000,33660,37380,39650,,,"San Germ n, PR",Metropolitan,"['72023', '72079', '72121', '72125']","[None, None, None, None]","['      Cabo Rojo Municipio, PR', '      Lajas Municipio, PR', '      Sabana Grande Municipio, PR', '      San Germn Municipio, PR']",[]
41940,"San Jose-Sunnyvale-Santa Clara, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,16650,7.9,14.596,0.72,,67.67,140740,4.4,41.87,53.76,70.37,83.05,95.02,87080,111830,146380,172750,197650,,,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan,"['06069', '06085']","[None, None]","['      San Benito County, CA', '      Santa Clara County, CA']","[62808, 1927852]"
41980,"San Juan-Carolina-Caguas, PR",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,14360,1.7,21.991,1.08,,17.4,36200,2.8,11.97,13.67,16.26,18.87,24.3,24890,28440,33820,39240,50530,,,"San Juan-Carolina-Caguas, PR",Metropolitan,"['72007', '72009', '72013', '72017', '72019', '72021', '72025', '72027', '72029', '72031', '72033', '72035', '72039', '72041', '72045', '72047', '72051', '72054', '72061', '72063', '72065', '72069', '72077', '72085', '72087', '72091', '72095', '72101', '72103', '72105', '72107', '72115', '72119', '72127', '72129', '72135', '72137', '72139', '72143', '72145', '72151']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","['      Aguas Buenas Municipio, PR', '      Aibonito Municipio, PR', '      Arecibo Municipio, PR', '      Barceloneta Municipio, PR', '      Barranquitas Municipio, PR', '      Bayamn Municipio, PR', '      Caguas Municipio, PR', '      Camuy Municipio, PR', '      Canvanas Municipio, PR', '      Carolina Municipio, PR', '      Catao Municipio, PR', '      Cayey Municipio, PR', '      Ciales Municipio, PR', '      Cidra Municipio, PR', '      Comero Municipio, PR', '      Corozal Municipio, PR', '      Dorado Municipio, PR', '      Florida Municipio, PR', '      Guaynabo Municipio, PR', '      Gurabo Municipio, PR', '      Hatillo Municipio, PR', '      Humacao Municipio, PR', '      Juncos Municipio, PR', '      Las Piedras Municipio, PR', '      Loza Municipio, PR', '      Manat Municipio, PR', '      Maunabo Municipio, PR', '      Morovis Municipio, PR', '      Naguabo Municipio, PR', '      Naranjito Municipio, PR', '      Orocovis Municipio, PR', '      Quebradillas Municipio, PR', '      Ro Grande Municipio, PR', '      San Juan Municipio, PR', '      San Lorenzo Municipio, PR', '      Toa Alta Municipio, PR', '      Toa Baja Municipio, PR', '      Trujillo Alto Municipio, PR', '      Vega Alta Municipio, PR', '      Vega Baja Municipio, PR', '      Yabucoa Municipio, PR']",[]
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1810,7.8,15.32,0.75,,49.31,102560,2.3,39.49,43.53,49.64,57.28,61.44,82140,90540,103240,119150,127790,,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Metropolitan,['06079'],[None],"['      San Luis Obispo County, CA']",[283111]
42100,"Santa Cruz-Watsonville, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1410,13.1,14.269,0.7,,64.42,134000,8.2,39.11,49.59,68.72,79.02,89.92,81350,103150,142930,164350,187030,,,"Santa Cruz-Watsonville, CA",Metropolitan,['06087'],[None],"['      Santa Cruz County, CA']",[273213]
42140,"Santa Fe, NM",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,950,4.6,15.352,0.76,,36.45,75810,2,26.31,30.41,36.19,42.54,46.95,54720,63260,75270,88480,97650,,,"Santa Fe, NM",Metropolitan,['35049'],[None],"['      Santa Fe County, NM']",[150358]
42200,"Santa Maria-Santa Barbara, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3180,9,16.604,0.82,,52.38,108940,2.4,40.06,44.16,50.99,60.66,71.38,83310,91850,106060,126180,148470,,,"Santa Maria-Santa Barbara, CA",Metropolitan,,,,
42220,"Santa Rosa, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3230,12.7,15.557,0.77,,49.84,103670,2.3,33.91,40.56,50.01,58.96,66.88,70530,84360,104010,122640,139110,,,"Santa Rosa, CA",Metropolitan,['06097'],[None],"['      Sonoma County, CA']",[494336]
42340,"Savannah, GA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3570,4,20.05,0.99,,30.8,64060,1.4,22.16,26.02,30.94,35.8,38.75,46100,54120,64360,74470,80600,,,"Savannah, GA",Metropolitan,"['13029', '13051', '13103']","[None, None, None]","['      Bryan County, GA', '      Chatham County, GA', '      Effingham County, GA']","[39627, 289430, 64296]"
42540,"Scranton--Wilkes-Barre--Hazleton, PA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,5840,6.7,22.479,1.11,,32.25,67080,1.8,23.05,27.02,31.38,36.54,41.24,47940,56200,65270,76000,85770,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan,"['42069', '42079', '42131']","[None, None, None]","['      Lackawanna County, PA', '      Luzerne County, PA', '      Wyoming County, PA']","[209674, 317417, 26794]"
42660,"Seattle-Tacoma-Bellevue, WA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,33180,7.3,16.418,0.81,,43.62,90730,1.3,31.53,35.65,42.92,50.96,59.36,65580,74160,89270,106000,123470,,,"Seattle-Tacoma-Bellevue, WA",Metropolitan,['53053'],['45104'],"['      Pierce County, WA']",[904980]
42680,"Sebastian-Vero Beach, FL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1450,19.7,27.417,1.35,,26.9,55960,5.1,18.23,21.52,26.16,31.44,36.43,37920,44760,54410,65390,75780,,,"Sebastian-Vero Beach, FL",Metropolitan,,,,
42700,"Sebring, FL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,**,**,**,**,,22.37,46520,11.1,10.52,11.55,20.34,30.12,37.95,21880,24020,42300,62650,78940,,,"Sebring, FL",Metropolitan,,,,
43100,"Sheboygan, WI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,690,13,11.501,0.57,,33.25,69150,1.9,26.53,29.09,33.07,37.12,39.93,55180,60520,68780,77210,83060,,,"Sheboygan, WI",Metropolitan,['55117'],[None],"['      Sheboygan County, WI']",[115340]
43300,"Sherman-Denison, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1710,4.3,36.49,1.8,,32.28,67130,2.1,25.77,28.29,32.57,36.94,39.66,53600,58840,67740,76830,82490,,,"Sherman-Denison, TX",Metropolitan,['48181'],[None],"['      Grayson County, TX']",[136212]
43340,"Shreveport-Bossier City, LA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,5350,5.8,30.612,1.51,,32.19,66950,1.8,21.97,25.85,30.96,36.92,42.69,45700,53770,64410,76790,88810,,,"Shreveport-Bossier City, LA",Metropolitan,"['22015', '22017', '22031']","[None, None, None]","['      Bossier Parish, LA', '      Caddo Parish, LA', '      De Soto Parish, LA']",[]
43420,"Sierra Vista-Douglas, AZ",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,540,12.6,16.615,0.82,,33.44,69550,2,25.26,27.77,32.59,38.75,45.66,52530,57760,67790,80590,94970,,,"Sierra Vista-Douglas, AZ",Metropolitan,,,,
43580,"Sioux City, IA-NE-SD",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1860,4.7,22.053,1.09,,27.9,58030,1.7,20.87,23.94,27.54,31.32,36.78,43420,49790,57290,65140,76500,,,"Sioux City, IA-NE-SD",Metropolitan,"['19193', '31043', '31051', '46127']","[None, None, None, None]","['      Woodbury County, IA', '      Dakota County, NE', '      Dixon County, NE', '      Union County, SD']","[103107, 20026, 5636, 15932]"
43620,"Sioux Falls, SD",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,6310,2.2,40.229,1.98,,28.92,60140,1.6,20.92,24.27,28.44,33.59,38.18,43520,50480,59150,69870,79410,,,"Sioux Falls, SD",Metropolitan,"['46083', '46087', '46099', '46125']","[None, None, None, None]","['      Lincoln County, SD', '      McCook County, SD', '      Minnehaha County, SD', '      Turner County, SD']","[61128, 5586, 193134, 8384]"
43780,"South Bend-Mishawaka, IN-MI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2460,4,18.366,0.9,,30.74,63940,2.3,22.34,26.05,29.83,35.46,39.91,46460,54190,62050,73750,83020,,,"South Bend-Mishawaka, IN-MI",Metropolitan,"['18141', '26027']","[None, None]","['      St. Joseph County, IN', '      Cass County, MI']",[51787]
43900,"Spartanburg, SC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2990,2.5,18.805,0.93,,30.82,64110,3,22.2,26.22,29.58,34.61,38.57,46170,54550,61530,72000,80230,,,"Spartanburg, SC",Metropolitan,['45083'],[None],"['      Spartanburg County, SC']",[319785]
44060,"Spokane-Spokane Valley, WA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,5090,28.1,21.182,1.04,,38.5,80070,3.3,26.29,32.8,37.74,44.96,51.9,54680,68220,78500,93530,107950,,,"Spokane-Spokane Valley, WA",Metropolitan,['53063'],[None],"['      Spokane County, WA']",[522798]
44100,"Springfield, IL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3790,24.3,36.248,1.79,,33.7,70090,2.2,24.63,28.98,33.32,37.25,42.47,51230,60280,69310,77470,88330,,,"Springfield, IL",Metropolitan,"['17129', '17167']","[None, None]","['      Menard County, IL', '      Sangamon County, IL']","[12196, 194672]"
44180,"Springfield, MO",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,5360,3,25.575,1.26,,27.89,58000,1.8,20.32,22.92,27.19,31.94,37.31,42270,47680,56560,66430,77590,,,"Springfield, MO",Metropolitan,"['29043', '29059', '29077', '29167', '29225']","[None, None, None, None, None]","['      Christian County, MO', '      Dallas County, MO', '      Greene County, MO', '      Polk County, MO', '      Webster County, MO']","[88595, 16878, 293086, 32149, 39592]"
44220,"Springfield, OH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1010,41.3,20.899,1.03,,33.33,69330,6,17.72,26.9,35,42.31,46.36,36860,55950,72800,88000,96430,,,"Springfield, OH",Metropolitan,['39023'],[None],"['      Clark County, OH']",[134083]
44300,"State College, PA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1440,5.8,21.215,1.04,,31.46,65430,3.8,21.51,25.86,30.55,36.58,43.27,44750,53780,63550,76090,89990,,,"State College, PA",Metropolitan,['42027'],[None],"['      Centre County, PA']",[162385]
44420,"Staunton-Waynesboro, VA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,970,7.3,19.847,0.98,,32.58,67770,2.6,25.41,28.09,32.5,37.33,40.85,52860,58440,67590,77640,84970,,,"Staunton-Waynesboro, VA",Metropolitan,,,,
44700,"Stockton-Lodi, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4470,6.7,17.69,0.87,,52.99,110220,3.5,34.25,43.47,55.18,62.77,72.96,71240,90410,114770,130570,151760,,,"Stockton-Lodi, CA",Metropolitan,['06077'],[None],"['      San Joaquin County, CA']",[762148]
44940,"Sumter, SC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,760,4.7,20.298,1,,30.28,62990,2.6,24.65,26.53,29.58,34.27,37.59,51270,55180,61540,71270,78180,,,"Sumter, SC",Metropolitan,['45085'],[None],"['      Sumter County, SC']",[106721]
45060,"Syracuse, NY",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,6120,8.2,19.996,0.98,,33.64,69970,1.9,24.8,28.11,33.46,38.55,44.84,51570,58470,69600,80170,93260,,,"Syracuse, NY",Metropolitan,"['36053', '36067', '36075']","[None, None, None]","['      Madison County, NY', '      Onondaga County, NY', '      Oswego County, NY']","[70941, 460528, 117124]"
45220,"Tallahassee, FL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3200,2.6,18.338,0.9,,30.29,63010,1.8,21.8,25.79,29.72,35.01,38.65,45350,53640,61820,72830,80390,,,"Tallahassee, FL",Metropolitan,"['12039', '12065', '12073', '12129']","[None, None, None, None]","['      Gadsden County, FL', '      Jefferson County, FL', '      Leon County, FL', '      Wakulla County, FL']","[45660, 14246, 293582, 33739]"
45300,"Tampa-St. Petersburg-Clearwater, FL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,30390,5.2,22.749,1.12,,33.39,69440,1.7,23.25,27.42,32.57,38.06,45.4,48370,57030,67750,79170,94430,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,"['12053', '12057', '12101', '12103']","[None, None, None, None]","['      Hernando County, FL', '      Hillsborough County, FL', '      Pasco County, FL', '      Pinellas County, FL']","[193920, 1471968, 553947, 974996]"
45460,"Terre Haute, IN",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1650,5.6,24.968,1.23,,31.56,65650,3.7,22.54,25.93,29.72,34.96,38.45,46870,53940,61810,72710,79980,,,"Terre Haute, IN",Metropolitan,"['18021', '18153', '18165', '18167']","[None, None, None, None]","['      Clay County, IN', '      Sullivan County, IN', '      Vermillion County, IN', '      Vigo County, IN']","[26225, 20669, 15498, 107038]"
45540,"The Villages, FL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,750,6.3,25.59,1.26,,32,66570,3,24.86,27.19,31.1,36.45,40.89,51720,56550,64680,75810,85060,,,"The Villages, FL",Metropolitan,,,,
45780,"Toledo, OH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,6400,6.7,21.429,1.06,,31.51,65540,1.6,25.37,27.41,30.69,35.45,38.81,52760,57020,63830,73730,80730,,,"Toledo, OH",Metropolitan,"['39051', '39095', '39123', '39173']","[None, None, None, None]","['      Fulton County, OH', '      Lucas County, OH', '      Ottawa County, OH', '      Wood County, OH']","[42126, 428348, 40525, 130817]"
45820,"Topeka, KS",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3090,4.2,28.126,1.39,,31.86,66270,1.8,25.3,27.39,30.87,35.96,39.34,52620,56970,64210,74800,81820,,,"Topeka, KS",Metropolitan,"['20085', '20087', '20139', '20177', '20197']","[None, None, None, None, None]","['      Jackson County, KS', '      Jefferson County, KS', '      Osage County, KS', '      Shawnee County, KS', '      Wabaunsee County, KS']","[13171, 19043, 15949, 176875, 6931]"
45940,"Trenton, NJ",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4450,27.3,18.526,0.91,,37.92,78880,2.3,27.6,33.04,37.97,44.08,48.51,57420,68720,78980,91690,100900,,,"Trenton, NJ",Metropolitan,['34021'],[None],"['      Mercer County, NJ']",[367430]
46060,"Tucson, AZ",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,8590,20.3,22.833,1.12,,35.85,74570,2,26.91,31.14,35.35,39.53,45.91,55980,64770,73520,82210,95490,,,"Tucson, AZ",Metropolitan,['04019'],[None],"['      Pima County, AZ']",[1047279]
46140,"Tulsa, OK",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,9000,7.8,20.247,1,,31.41,65320,1.3,23.71,26.89,30.69,36.08,40.62,49320,55930,63840,75050,84480,,,"Tulsa, OK",Metropolitan,"['40037', '40111', '40113', '40117', '40131', '40143', '40145']","[None, None, None, None, None, None, None]","['      Creek County, OK', '      Okmulgee County, OK', '      Osage County, OK', '      Pawnee County, OK', '      Rogers County, OK', '      Tulsa County, OK', '      Wagoner County, OK']","[71522, 38465, 46963, 16376, 92459, 651552, 81289]"
